INPUT_TABLE
Variable ID
AgTech

region,AgSupplySector,AgSupplySubsector,AgProductionTechnology,apply.to,from.year,to.year,interpolation.function,CO2,share.weight
Latin America,biomass,biomassAEZ16,biomassAEZ16,share-weight,2005,9999,fixed,CO2,1
Southeast Asia,biomass,biomassAEZ16,biomassAEZ16,share-weight,2005,9999,fixed,CO2,1
Eastern Europe,biomass,willowAEZ16,willowAEZ16,share-weight,2005,9999,fixed,CO2,1
Korea,biomass,biomassAEZ16,biomassAEZ16,share-weight,2005,9999,fixed,CO2,1
India,biomass,biomassAEZ16,biomassAEZ16,share-weight,2005,9999,fixed,CO2,1
USA,Corn,CornAEZ16,CornAEZ16,share-weight,2005,9999,fixed,CO2,1
Canada,Corn,CornAEZ16,CornAEZ16,share-weight,2005,9999,fixed,CO2,1
Western Europe,Corn,CornAEZ16,CornAEZ16,share-weight,2005,9999,fixed,CO2,1
Japan,Corn,CornAEZ16,CornAEZ16,share-weight,2005,9999,fixed,CO2,1
Australia_NZ,Corn,CornAEZ16,CornAEZ16,share-weight,2005,9999,fixed,CO2,1
Former Soviet Union,Corn,CornAEZ16,CornAEZ16,share-weight,2005,9999,fixed,CO2,1
China,Corn,CornAEZ16,CornAEZ16,share-weight,2005,9999,fixed,CO2,1
Middle East,Corn,CornAEZ16,CornAEZ16,share-weight,2005,9999,fixed,CO2,1
Africa,Corn,CornAEZ16,CornAEZ16,share-weight,2005,9999,fixed,CO2,1
Latin America,Corn,CornAEZ16,CornAEZ16,share-weight,2005,9999,fixed,CO2,1
Southeast Asia,Corn,CornAEZ16,CornAEZ16,share-weight,2005,9999,fixed,CO2,1
Eastern Europe,Corn,CornAEZ16,CornAEZ16,share-weight,2005,9999,fixed,CO2,1
Korea,Corn,CornAEZ16,CornAEZ16,share-weight,2005,9999,fixed,CO2,1
India,Corn,CornAEZ16,CornAEZ16,share-weight,2005,9999,fixed,CO2,1
USA,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Canada,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Western Europe,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Japan,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Australia_NZ,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Former Soviet Union,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,share-weight,2005,9999,fixed,CO2,1
China,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Middle East,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Africa,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Latin America,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Southeast Asia,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Eastern Europe,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Korea,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,share-weight,2005,9999,fixed,CO2,1
India,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,share-weight,2005,9999,fixed,CO2,1
USA,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,share-weight,2005,9999,fixed,CO2,1
Canada,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,share-weight,2005,9999,fixed,CO2,1
Western Europe,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,share-weight,2005,9999,fixed,CO2,1
Japan,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,share-weight,2005,9999,fixed,CO2,1
Australia_NZ,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,share-weight,2005,9999,fixed,CO2,1
Former Soviet Union,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,share-weight,2005,9999,fixed,CO2,1
China,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,share-weight,2005,9999,fixed,CO2,1
Middle East,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,share-weight,2005,9999,fixed,CO2,1
Africa,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,share-weight,2005,9999,fixed,CO2,1
Latin America,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,share-weight,2005,9999,fixed,CO2,1
Southeast Asia,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,share-weight,2005,9999,fixed,CO2,1
Eastern Europe,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,share-weight,2005,9999,fixed,CO2,1
Korea,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,share-weight,2005,9999,fixed,CO2,1
India,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,share-weight,2005,9999,fixed,CO2,1
USA,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,share-weight,2005,9999,fixed,CO2,1
Canada,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,share-weight,2005,9999,fixed,CO2,1
Western Europe,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,share-weight,2005,9999,fixed,CO2,1
Japan,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,share-weight,2005,9999,fixed,CO2,1
Australia_NZ,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,share-weight,2005,9999,fixed,CO2,1
Former Soviet Union,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,share-weight,2005,9999,fixed,CO2,1
China,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,share-weight,2005,9999,fixed,CO2,1
Middle East,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,share-weight,2005,9999,fixed,CO2,1
Africa,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,share-weight,2005,9999,fixed,CO2,1
Latin America,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,share-weight,2005,9999,fixed,CO2,1
Southeast Asia,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,share-weight,2005,9999,fixed,CO2,1
Eastern Europe,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,share-weight,2005,9999,fixed,CO2,1
Korea,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,share-weight,2005,9999,fixed,CO2,1
India,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,share-weight,2005,9999,fixed,CO2,1
USA,Forest,ForestAEZ16,ForestAEZ16,share-weight,2005,9999,fixed,CO2,1
Canada,Forest,ForestAEZ16,ForestAEZ16,share-weight,2005,9999,fixed,CO2,1
Western Europe,Forest,ForestAEZ16,ForestAEZ16,share-weight,2005,9999,fixed,CO2,1
Japan,Forest,ForestAEZ16,ForestAEZ16,share-weight,2005,9999,fixed,CO2,1
Australia_NZ,Forest,ForestAEZ16,ForestAEZ16,share-weight,2005,9999,fixed,CO2,1
Former Soviet Union,Forest,ForestAEZ16,ForestAEZ16,share-weight,2005,9999,fixed,CO2,1
China,Forest,ForestAEZ16,ForestAEZ16,share-weight,2005,9999,fixed,CO2,1
Middle East,Forest,ForestAEZ16,ForestAEZ16,share-weight,2005,9999,fixed,CO2,1
Africa,Forest,ForestAEZ16,ForestAEZ16,share-weight,2005,9999,fixed,CO2,1
Latin America,Forest,ForestAEZ16,ForestAEZ16,share-weight,2005,9999,fixed,CO2,1
Southeast Asia,Forest,ForestAEZ16,ForestAEZ16,share-weight,2005,9999,fixed,CO2,1
Eastern Europe,Forest,ForestAEZ16,ForestAEZ16,share-weight,2005,9999,fixed,CO2,1
Korea,Forest,ForestAEZ16,ForestAEZ16,share-weight,2005,9999,fixed,CO2,1
India,Forest,ForestAEZ16,ForestAEZ16,share-weight,2005,9999,fixed,CO2,1
USA,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Canada,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Western Europe,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Japan,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Australia_NZ,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Former Soviet Union,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,share-weight,2005,9999,fixed,CO2,1
China,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Middle East,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Africa,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Latin America,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Southeast Asia,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Eastern Europe,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Korea,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,share-weight,2005,9999,fixed,CO2,1
India,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,share-weight,2005,9999,fixed,CO2,1
USA,OilCrop,OilCropAEZ16,OilCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Canada,OilCrop,OilCropAEZ16,OilCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Western Europe,OilCrop,OilCropAEZ16,OilCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Japan,OilCrop,OilCropAEZ16,OilCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Australia_NZ,OilCrop,OilCropAEZ16,OilCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Former Soviet Union,OilCrop,OilCropAEZ16,OilCropAEZ16,share-weight,2005,9999,fixed,CO2,1
China,OilCrop,OilCropAEZ16,OilCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Middle East,OilCrop,OilCropAEZ16,OilCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Africa,OilCrop,OilCropAEZ16,OilCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Latin America,OilCrop,OilCropAEZ16,OilCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Southeast Asia,OilCrop,OilCropAEZ16,OilCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Eastern Europe,OilCrop,OilCropAEZ16,OilCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Korea,OilCrop,OilCropAEZ16,OilCropAEZ16,share-weight,2005,9999,fixed,CO2,1
India,OilCrop,OilCropAEZ16,OilCropAEZ16,share-weight,2005,9999,fixed,CO2,1
USA,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,share-weight,2005,9999,fixed,CO2,1
Canada,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,share-weight,2005,9999,fixed,CO2,1
Western Europe,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,share-weight,2005,9999,fixed,CO2,1
Japan,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,share-weight,2005,9999,fixed,CO2,1
Australia_NZ,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,share-weight,2005,9999,fixed,CO2,1
Former Soviet Union,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,share-weight,2005,9999,fixed,CO2,1
China,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,share-weight,2005,9999,fixed,CO2,1
Middle East,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,share-weight,2005,9999,fixed,CO2,1
Africa,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,share-weight,2005,9999,fixed,CO2,1
Latin America,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,share-weight,2005,9999,fixed,CO2,1
Southeast Asia,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,share-weight,2005,9999,fixed,CO2,1
Eastern Europe,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,share-weight,2005,9999,fixed,CO2,1
Korea,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,share-weight,2005,9999,fixed,CO2,1
India,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,share-weight,2005,9999,fixed,CO2,1
USA,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,share-weight,2005,9999,fixed,CO2,1
Canada,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,share-weight,2005,9999,fixed,CO2,1
Western Europe,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,share-weight,2005,9999,fixed,CO2,1
Japan,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,share-weight,2005,9999,fixed,CO2,1
Australia_NZ,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,share-weight,2005,9999,fixed,CO2,1
Former Soviet Union,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,share-weight,2005,9999,fixed,CO2,1
China,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,share-weight,2005,9999,fixed,CO2,1
Middle East,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,share-weight,2005,9999,fixed,CO2,1
Africa,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,share-weight,2005,9999,fixed,CO2,1
Latin America,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,share-weight,2005,9999,fixed,CO2,1
Southeast Asia,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,share-weight,2005,9999,fixed,CO2,1
Eastern Europe,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,share-weight,2005,9999,fixed,CO2,1
Korea,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,share-weight,2005,9999,fixed,CO2,1
India,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,share-weight,2005,9999,fixed,CO2,1
USA,Pasture,PastureAEZ16,PastureAEZ16,share-weight,2005,9999,fixed,CO2,1
Canada,Pasture,PastureAEZ16,PastureAEZ16,share-weight,2005,9999,fixed,CO2,1
Western Europe,Pasture,PastureAEZ16,PastureAEZ16,share-weight,2005,9999,fixed,CO2,1
Japan,Pasture,PastureAEZ16,PastureAEZ16,share-weight,2005,9999,fixed,CO2,1
Australia_NZ,Pasture,PastureAEZ16,PastureAEZ16,share-weight,2005,9999,fixed,CO2,1
Former Soviet Union,Pasture,PastureAEZ16,PastureAEZ16,share-weight,2005,9999,fixed,CO2,1
China,Pasture,PastureAEZ16,PastureAEZ16,share-weight,2005,9999,fixed,CO2,1
Middle East,Pasture,PastureAEZ16,PastureAEZ16,share-weight,2005,9999,fixed,CO2,1
Africa,Pasture,PastureAEZ16,PastureAEZ16,share-weight,2005,9999,fixed,CO2,1
Latin America,Pasture,PastureAEZ16,PastureAEZ16,share-weight,2005,9999,fixed,CO2,1
Southeast Asia,Pasture,PastureAEZ16,PastureAEZ16,share-weight,2005,9999,fixed,CO2,1
Eastern Europe,Pasture,PastureAEZ16,PastureAEZ16,share-weight,2005,9999,fixed,CO2,1
Korea,Pasture,PastureAEZ16,PastureAEZ16,share-weight,2005,9999,fixed,CO2,1
India,Pasture,PastureAEZ16,PastureAEZ16,share-weight,2005,9999,fixed,CO2,1
USA,Rice,RiceAEZ16,RiceAEZ16,share-weight,2005,9999,fixed,CO2,1
Canada,Rice,RiceAEZ16,RiceAEZ16,share-weight,2005,9999,fixed,CO2,1
Western Europe,Rice,RiceAEZ16,RiceAEZ16,share-weight,2005,9999,fixed,CO2,1
Japan,Rice,RiceAEZ16,RiceAEZ16,share-weight,2005,9999,fixed,CO2,1
Australia_NZ,Rice,RiceAEZ16,RiceAEZ16,share-weight,2005,9999,fixed,CO2,1
Former Soviet Union,Rice,RiceAEZ16,RiceAEZ16,share-weight,2005,9999,fixed,CO2,1
China,Rice,RiceAEZ16,RiceAEZ16,share-weight,2005,9999,fixed,CO2,1
Middle East,Rice,RiceAEZ16,RiceAEZ16,share-weight,2005,9999,fixed,CO2,1
Africa,Rice,RiceAEZ16,RiceAEZ16,share-weight,2005,9999,fixed,CO2,1
Latin America,Rice,RiceAEZ16,RiceAEZ16,share-weight,2005,9999,fixed,CO2,1
Southeast Asia,Rice,RiceAEZ16,RiceAEZ16,share-weight,2005,9999,fixed,CO2,1
Eastern Europe,Rice,RiceAEZ16,RiceAEZ16,share-weight,2005,9999,fixed,CO2,1
Korea,Rice,RiceAEZ16,RiceAEZ16,share-weight,2005,9999,fixed,CO2,1
India,Rice,RiceAEZ16,RiceAEZ16,share-weight,2005,9999,fixed,CO2,1
USA,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,share-weight,2005,9999,fixed,CO2,1
Canada,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,share-weight,2005,9999,fixed,CO2,1
Western Europe,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,share-weight,2005,9999,fixed,CO2,1
Japan,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,share-weight,2005,9999,fixed,CO2,1
Australia_NZ,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,share-weight,2005,9999,fixed,CO2,1
Former Soviet Union,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,share-weight,2005,9999,fixed,CO2,1
China,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,share-weight,2005,9999,fixed,CO2,1
Middle East,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,share-weight,2005,9999,fixed,CO2,1
Africa,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,share-weight,2005,9999,fixed,CO2,1
Latin America,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,share-weight,2005,9999,fixed,CO2,1
Southeast Asia,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,share-weight,2005,9999,fixed,CO2,1
Eastern Europe,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,share-weight,2005,9999,fixed,CO2,1
Korea,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,share-weight,2005,9999,fixed,CO2,1
India,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,share-weight,2005,9999,fixed,CO2,1
USA,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Canada,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Western Europe,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Japan,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Australia_NZ,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Former Soviet Union,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,share-weight,2005,9999,fixed,CO2,1
China,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Middle East,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Africa,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Latin America,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Southeast Asia,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Eastern Europe,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,share-weight,2005,9999,fixed,CO2,1
Korea,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,share-weight,2005,9999,fixed,CO2,1
India,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,share-weight,2005,9999,fixed,CO2,1
USA,Wheat,WheatAEZ16,WheatAEZ16,share-weight,2005,9999,fixed,CO2,1
Canada,Wheat,WheatAEZ16,WheatAEZ16,share-weight,2005,9999,fixed,CO2,1
Western Europe,Wheat,WheatAEZ16,WheatAEZ16,share-weight,2005,9999,fixed,CO2,1
Japan,Wheat,WheatAEZ16,WheatAEZ16,share-weight,2005,9999,fixed,CO2,1
Australia_NZ,Wheat,WheatAEZ16,WheatAEZ16,share-weight,2005,9999,fixed,CO2,1
Former Soviet Union,Wheat,WheatAEZ16,WheatAEZ16,share-weight,2005,9999,fixed,CO2,1
China,Wheat,WheatAEZ16,WheatAEZ16,share-weight,2005,9999,fixed,CO2,1
Middle East,Wheat,WheatAEZ16,WheatAEZ16,share-weight,2005,9999,fixed,CO2,1
Africa,Wheat,WheatAEZ16,WheatAEZ16,share-weight,2005,9999,fixed,CO2,1
Latin America,Wheat,WheatAEZ16,WheatAEZ16,share-weight,2005,9999,fixed,CO2,1
Southeast Asia,Wheat,WheatAEZ16,WheatAEZ16,share-weight,2005,9999,fixed,CO2,1
Eastern Europe,Wheat,WheatAEZ16,WheatAEZ16,share-weight,2005,9999,fixed,CO2,1
Korea,Wheat,WheatAEZ16,WheatAEZ16,share-weight,2005,9999,fixed,CO2,1
India,Wheat,WheatAEZ16,WheatAEZ16,share-weight,2005,9999,fixed,CO2,1
USA,biomass,biomassAEZ17,biomassAEZ17,share-weight,2005,9999,fixed,CO2,1
Canada,biomass,biomassAEZ17,biomassAEZ17,share-weight,2005,9999,fixed,CO2,1
Western Europe,biomass,biomassAEZ17,biomassAEZ17,share-weight,2005,9999,fixed,CO2,1
Japan,biomass,biomassAEZ17,biomassAEZ17,share-weight,2005,9999,fixed,CO2,1
Australia_NZ,biomass,biomassAEZ17,biomassAEZ17,share-weight,2005,9999,fixed,CO2,1
Former Soviet Union,biomass,biomassAEZ17,biomassAEZ17,share-weight,2005,9999,fixed,CO2,1
China,biomass,willowAEZ17,willowAEZ17,share-weight,2005,9999,fixed,CO2,1
Middle East,biomass,biomassAEZ17,biomassAEZ17,share-weight,2005,9999,fixed,CO2,1
Africa,biomass,biomassAEZ17,biomassAEZ17,share-weight,2005,9999,fixed,CO2,1
Latin America,biomass,biomassAEZ17,biomassAEZ17,share-weight,2005,9999,fixed,CO2,1
Southeast Asia,biomass,biomassAEZ17,biomassAEZ17,share-weight,2005,9999,fixed,CO2,1
Eastern Europe,biomass,biomassAEZ17,biomassAEZ17,share-weight,2005,9999,fixed,CO2,1
Korea,biomass,biomassAEZ17,biomassAEZ17,share-weight,2005,9999,fixed,CO2,1
India,biomass,biomassAEZ17,biomassAEZ17,share-weight,2005,9999,fixed,CO2,1
USA,Corn,CornAEZ17,CornAEZ17,share-weight,2005,9999,fixed,CO2,1
Canada,Corn,CornAEZ17,CornAEZ17,share-weight,2005,9999,fixed,CO2,1
Western Europe,Corn,CornAEZ17,CornAEZ17,share-weight,2005,9999,fixed,CO2,1
Japan,Corn,CornAEZ17,CornAEZ17,share-weight,2005,9999,fixed,CO2,1
Australia_NZ,Corn,CornAEZ17,CornAEZ17,share-weight,2005,9999,fixed,CO2,1
Former Soviet Union,Corn,CornAEZ17,CornAEZ17,share-weight,2005,9999,fixed,CO2,1
China,Corn,CornAEZ17,CornAEZ17,share-weight,2005,9999,fixed,CO2,1
Middle East,Corn,CornAEZ17,CornAEZ17,share-weight,2005,9999,fixed,CO2,1
Africa,Corn,CornAEZ17,CornAEZ17,share-weight,2005,9999,fixed,CO2,1
Latin America,Corn,CornAEZ17,CornAEZ17,share-weight,2005,9999,fixed,CO2,1
Southeast Asia,Corn,CornAEZ17,CornAEZ17,share-weight,2005,9999,fixed,CO2,1
Eastern Europe,Corn,CornAEZ17,CornAEZ17,share-weight,2005,9999,fixed,CO2,1
Korea,Corn,CornAEZ17,CornAEZ17,share-weight,2005,9999,fixed,CO2,1
India,Corn,CornAEZ17,CornAEZ17,share-weight,2005,9999,fixed,CO2,1
USA,FiberCrop,FiberCropAEZ17,FiberCropAEZ17,share-weight,2005,9999,fixed,CO2,1
Canada,FiberCrop,FiberCropAEZ17,FiberCropAEZ17,share-weight,2005,9999,fixed,CO2,1
Western Europe,FiberCrop,FiberCropAEZ17,FiberCropAEZ17,share-weight,2005,9999,fixed,CO2,1
Japan,FiberCrop,FiberCropAEZ17,FiberCropAEZ17,share-weight,2005,9999,fixed,CO2,1
Australia_NZ,FiberCrop,FiberCropAEZ17,FiberCropAEZ17,share-weight,2005,9999,fixed,CO2,1
Former Soviet Union,FiberCrop,FiberCropAEZ17,FiberCropAEZ17,share-weight,2005,9999,fixed,CO2,1
China,FiberCrop,FiberCropAEZ17,FiberCropAEZ17,share-weight,2005,9999,fixed,CO2,1
Middle East,FiberCrop,FiberCropAEZ17,FiberCropAEZ17,share-weight,2005,9999,fixed,CO2,1
Africa,FiberCrop,FiberCropAEZ17,FiberCropAEZ17,share-weight,2005,9999,fixed,CO2,1
Latin America,FiberCrop,FiberCropAEZ17,FiberCropAEZ17,share-weight,2005,9999,fixed,CO2,1
Southeast Asia,FiberCrop,FiberCropAEZ17,FiberCropAEZ17,share-weight,2005,9999,fixed,CO2,1
Eastern Europe,FiberCrop,FiberCropAEZ17,FiberCropAEZ17,share-weight,2005,9999,fixed,CO2,1
Korea,FiberCrop,FiberCropAEZ17,FiberCropAEZ17,share-weight,2005,9999,fixed,CO2,1
India,FiberCrop,FiberCropAEZ17,FiberCropAEZ17,share-weight,2005,9999,fixed,CO2,1
USA,FodderGrass,FodderGrassAEZ17,FodderGrassAEZ17,share-weight,2005,9999,fixed,CO2,1
Canada,FodderGrass,FodderGrassAEZ17,FodderGrassAEZ17,share-weight,2005,9999,fixed,CO2,1
Western Europe,FodderGrass,FodderGrassAEZ17,FodderGrassAEZ17,share-weight,2005,9999,fixed,CO2,1
Japan,FodderGrass,FodderGrassAEZ17,FodderGrassAEZ17,share-weight,2005,9999,fixed,CO2,1
Australia_NZ,FodderGrass,FodderGrassAEZ17,FodderGrassAEZ17,share-weight,2005,9999,fixed,CO2,1
Former Soviet Union,FodderGrass,FodderGrassAEZ17,FodderGrassAEZ17,share-weight,2005,9999,fixed,CO2,1
China,FodderGrass,FodderGrassAEZ17,FodderGrassAEZ17,share-weight,2005,9999,fixed,CO2,1
Middle East,FodderGrass,FodderGrassAEZ17,FodderGrassAEZ17,share-weight,2005,9999,fixed,CO2,1
Africa,FodderGrass,FodderGrassAEZ17,FodderGrassAEZ17,share-weight,2005,9999,fixed,CO2,1
Latin America,FodderGrass,FodderGrassAEZ17,FodderGrassAEZ17,share-weight,2005,9999,fixed,CO2,1
Southeast Asia,FodderGrass,FodderGrassAEZ17,FodderGrassAEZ17,share-weight,2005,9999,fixed,CO2,1
Eastern Europe,FodderGrass,FodderGrassAEZ17,FodderGrassAEZ17,share-weight,2005,9999,fixed,CO2,1
Korea,FodderGrass,FodderGrassAEZ17,FodderGrassAEZ17,share-weight,2005,9999,fixed,CO2,1
India,FodderGrass,FodderGrassAEZ17,FodderGrassAEZ17,share-weight,2005,9999,fixed,CO2,1
USA,FodderHerb,FodderHerbAEZ17,FodderHerbAEZ17,share-weight,2005,9999,fixed,CO2,1
Canada,FodderHerb,FodderHerbAEZ17,FodderHerbAEZ17,share-weight,2005,9999,fixed,CO2,1
Western Europe,FodderHerb,FodderHerbAEZ17,FodderHerbAEZ17,share-weight,2005,9999,fixed,CO2,1
Japan,FodderHerb,FodderHerbAEZ17,FodderHerbAEZ17,share-weight,2005,9999,fixed,CO2,1
Australia_NZ,FodderHerb,FodderHerbAEZ17,FodderHerbAEZ17,share-weight,2005,9999,fixed,CO2,1
Former Soviet Union,FodderHerb,FodderHerbAEZ17,FodderHerbAEZ17,share-weight,2005,9999,fixed,CO2,1
