model,Scenario,Region,Variable,Unit,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
IIASA GDP,SSP4_v5_120502,GTM,GDP|PPP,billion US$2005/yr,,,83.48841969,112.8959932,144.1029039,184.3345414,235.149164,300.921787,379.3811553,464.5891341,547.8098512,625.6035104,702.6322564,792.2649109,901.9379751,1035.597376,1196.263741,1389.092214,1618.87226,1889.391256,2204.172608
IIASA GDP,SSP4_v5_120502,GUY,GDP|PPP,billion US$2005/yr,,,3.265309886,3.706690754,4.080473895,4.450076211,4.983847689,5.675717033,6.444572645,7.212053921,7.982513087,8.844951186,9.788086073,10.76165912,11.69880224,12.58798437,13.45763569,14.32758499,15.19854852,16.04648113,16.8636217
IIASA GDP,SSP4_v5_120502,HKG,GDP|PPP,billion US$2005/yr,,,256.052194,283.0185421,303.5269115,325.7137757,356.0957965,390.2512097,425.3810954,460.8638755,494.8428956,524.7203468,550.6642142,574.1372089,596.6132331,619.0537181,641.8122307,664.5564728,687.1785031,710.212673,734.5677437
IIASA GDP,SSP4_v5_120502,HND,GDP|PPP,billion US$2005/yr,,,28.26227725,33.9953394,41.88936673,51.48136726,63.08370989,77.29970851,93.91776758,112.3418367,131.8055739,151.9216498,173.3429119,198.1212293,227.9507068,263.8914337,306.7538321,357.6934997,417.952377,488.6028983,571.0100329
IIASA GDP,SSP4_v5_120502,HRV,GDP|PPP,billion US$2005/yr,,,67.71073136,77.47865847,84.52709527,91.53887814,97.97394593,103.4714062,107.9531413,111.6754297,114.6813504,117.4847285,120.3808962,123.4160819,126.3132411,128.8576757,130.9533944,132.6715812,134.1566765,135.4999362,136.6930074
IIASA GDP,SSP4_v5_120502,HTI,GDP|PPP,billion US$2005/yr,,,14.11586984,16.58230047,20.29678234,25.86255458,33.28424215,42.68708596,53.84235453,66.23781976,78.71223054,91.03475005,104.1023733,119.5166712,138.4249412,161.6008825,189.6314969,223.2585311,263.3601138,310.8278798,366.5789892
IIASA GDP,SSP4_v5_120502,HUN,GDP|PPP,billion US$2005/yr,,,165.329354,183.6276185,203.7593607,228.1675589,249.3776871,266.1384107,278.9355714,289.515793,299.2411751,309.2566888,319.4266244,329.0636863,337.5181924,344.9991796,351.9051044,358.625403,365.3040773,371.8716116,378.1034072
IIASA GDP,SSP4_v5_120502,IDN,GDP|PPP,billion US$2005/yr,,,978.8283899,1395.465632,2006.524065,2737.42492,3445.858417,4091.021836,4676.565723,5230.446636,5762.160993,6275.91783,6734.555947,7118.541338,7415.860103,7647.503173,7843.85962,8039.781686,8246.617098,8451.743255,8646.026463
IIASA GDP,SSP4_v5_120502,IND,GDP|PPP,billion US$2005/yr,,,3885.401318,6433.139211,10056.6882,14624.28751,19261.27162,23583.83534,27439.01471,30871.51953,33870.24457,36490.07034,38699.93972,40544.23552,42065.47797,43298.52252,44453.84132,45610.76432,46784.04627,47906.11496,48961.18986
IIASA GDP,SSP4_v5_120502,IRL,GDP|PPP,billion US$2005/yr,,,153.0008871,165.8081284,182.5345287,206.7003445,233.04161,259.5445762,285.0067621,309.9838441,334.6603738,359.4020869,383.9899073,408.0095097,430.8869023,452.8225326,474.5314663,496.5788516,519.0004712,541.0892699,561.6877871
IIASA GDP,SSP4_v5_120502,IRN,GDP|PPP,billion US$2005/yr,,,806.7766951,951.3213081,1081.525151,1175.155949,1259.459746,1347.7014,1448.347094,1562.907046,1684.544198,1810.257824,1932.01862,2044.400935,2130.008565,2173.672503,2181.377326,2183.41966,2203.366292,2242.398611,2286.116018
IIASA GDP,SSP4_v5_120502,IRQ,GDP|PPP,billion US$2005/yr,,,136.305235,232.5219471,376.4760917,554.2763187,721.3327155,867.2635392,989.3702164,1103.267827,1217.520124,1339.606789,1460.124041,1585.819746,1724.098963,1883.860425,2065.453202,2269.069761,2494.012205,2741.117265,3009.973604
IIASA GDP,SSP4_v5_120502,ISL,GDP|PPP,billion US$2005/yr,,,11.42423744,13.05068498,14.44165004,16.5194607,18.83027685,21.22245725,23.54957417,25.75311859,27.78540032,29.72113476,31.64760662,33.61507871,35.5934633,37.53888557,39.41547559,41.19441176,42.86109729,44.4032735,45.81540655
IIASA GDP,SSP4_v5_120502,ISR,GDP|PPP,billion US$2005/yr,,,184.9040154,229.4567635,278.5810199,332.1665391,388.2384654,447.1792357,509.2557162,575.0123416,644.5458581,718.1053249,795.7805929,876.9792827,960.6452258,1046.124337,1133.434168,1222.705041,1313.536325,1404.716049,1494.593172
IIASA GDP,SSP4_v5_120502,ITA,GDP|PPP,billion US$2005/yr,,,1675.320534,1829.39566,2116.036865,2505.965296,2882.566624,3202.651752,3452.941642,3641.488642,3780.249643,3882.682068,3956.303754,4006.05729,4039.018049,4067.085293,4101.343194,4145.920047,4196.641203,4246.855631,4306.926595
IIASA GDP,SSP4_v5_120502,JAM,GDP|PPP,billion US$2005/yr,,,24.87136161,28.24050571,35.36078713,44.97279303,54.25095507,61.76735693,66.83625449,69.93413655,71.43851378,72.94146665,75.12617607,78.17192653,81.66046161,85.2699311,88.79926085,92.11727241,95.26115492,98.29502725,101.3139787
IIASA GDP,SSP4_v5_120502,JOR,GDP|PPP,billion US$2005/yr,,,29.12426202,42.7665263,61.6697711,83.11000908,102.9347113,120.5013357,135.8815766,150.1046839,164.1149342,178.0317347,191.6143885,205.1049613,219.5260691,235.9184568,254.874549,276.9517071,302.4242292,331.3375898,363.3775419
IIASA GDP,SSP4_v5_120502,JPN,GDP|PPP,billion US$2005/yr,,,4064.124653,4090.838344,4150.186405,4254.003716,4349.209046,4422.982086,4473.746,4512.683602,4546.664105,4581.283474,4612.748171,4630.213077,4625.12628,4600.944545,4572.050428,4547.393838,4528.215809,4508.582103,4482.046165
IIASA GDP,SSP4_v5_120502,KAZ,GDP|PPP,billion US$2005/yr,,,180.6763471,282.6713962,367.4888488,439.1809869,492.3718175,532.317997,568.4800542,605.9314633,642.9052263,680.9998619,722.1895738,767.9624483,817.6488927,869.1003916,920.0504986,969.7579478,1018.741514,1067.04189,1113.690299
IIASA GDP,SSP4_v5_120502,KEN,GDP|PPP,billion US$2005/yr,,,47.01295901,63.25415826,88.11651095,126.2072774,177.1651237,242.5222037,321.8919347,412.2345104,507.552625,610.2849704,727.6603223,868.1360027,1037.799223,1241.932121,1485.651886,1774.012396,2111.20789,2499.53251,2938.995846
IIASA GDP,SSP4_v5_120502,KGZ,GDP|PPP,billion US$2005/yr,,,12.495919,21.58566149,43.2007057,81.76527434,128.2729164,170.8159067,204.0020706,229.2403785,249.2948512,266.8087523,283.7605874,301.5002803,319.897411,338.0595766,355.4686155,372.3752043,389.3681237,406.689584,424.1364999
IIASA GDP,SSP4_v5_120502,KHM,GDP|PPP,billion US$2005/yr,,,25.11384108,38.22768454,57.47708518,85.56468684,118.2332463,153.364321,187.5328949,219.2010876,245.0126907,267.7468948,287.6346251,306.9412712,325.9484397,344.7675385,361.7939038,378.2516241,395.679365,414.6118802,433.8914604
IIASA GDP,SSP4_v5_120502,KOR,GDP|PPP,billion US$2005/yr,,,1214.993576,1320.849824,1355.904135,1369.45462,1397.510984,1432.007941,1460.169097,1482.267495,1498.447642,1511.118991,1519.276655,1523.489831,1523.843007,1521.227619,1516.414656,1508.777615,1498.17205,1485.185914,1472.573935
IIASA GDP,SSP4_v5_120502,KWT,GDP|PPP,billion US$2005/yr,,,116.3526592,133.1761369,137.9803671,141.6445802,148.8583959,156.5417116,166.6104926,179.1350864,190.2502044,199.9679011,209.8443884,218.3311625,223.6837039,227.1943632,231.7828853,236.1788134,239.2309737,246.1796901,250.916835
IIASA GDP,SSP4_v5_120502,LAO,GDP|PPP,billion US$2005/yr,,,16.49381658,25.19839159,35.13612382,44.88546951,56.25555833,69.15995445,83.29549752,98.53081637,114.9084082,134.4251267,157.6257996,184.0500636,212.4140704,242.9742513,275.2357331,310.9507842,351.9117112,399.7264226,454.273664
IIASA GDP,SSP4_v5_120502,LBN,GDP|PPP,billion US$2005/yr,,,52.90499525,69.26331275,80.62909117,86.41641981,91.28937697,96.80881787,104.0970006,112.6832701,121.272015,128.4518535,133.7508829,137.3921784,140.0884571,142.3090957,144.2068937,145.7537892,147.0265847,148.1535295,149.2199048
IIASA GDP,SSP4_v5_120502,LBR,GDP|PPP,billion US$2005/yr,,,1.422911549,2.211618364,3.377700359,4.917024894,6.862101856,9.242591577,12.17335015,15.81339175,20.34745834,25.95284743,32.85257806,41.3337561,51.74088338,64.42786337,79.72979454,97.95870403,119.4095564,144.3325927,172.8971831
IIASA GDP,SSP4_v5_120502,LBY,GDP|PPP,billion US$2005/yr,,,121.6315801,127.2399455,126.2465389,126.3665928,134.5266139,148.9035912,168.3425082,190.7077448,213.7616013,236.2203706,257.5271315,277.6227113,296.6975592,315.09417,332.9752383,350.4486477,367.6519697,384.5527045,401.0152057
IIASA GDP,SSP4_v5_120502,LCA,GDP|PPP,billion US$2005/yr,,,2.09267522,2.588859422,2.863286695,3.115193452,3.365534768,3.644885524,3.963962237,4.339975091,4.729760777,5.1008347,5.409756146,5.655699627,5.852288576,6.001194132,6.136857396,6.266700918,6.397826876,6.522624825,6.641413094
IIASA GDP,SSP4_v5_120502,LKA,GDP|PPP,billion US$2005/yr,,,84.2289419,106.7197586,128.9029874,150.7228023,174.5824823,200.6631781,227.9638159,254.6490667,278.4295186,298.9194349,317.0681136,333.8433453,349.1011964,362.4212185,373.7187806,383.6385552,392.9907743,402.2204314,411.9175883
IIASA GDP,SSP4_v5_120502,LSO,GDP|PPP,billion US$2005/yr,,,2.499693097,2.971223419,3.081637579,3.305908355,3.738057826,4.357971818,5.102731087,5.917082439,6.736928211,7.613678841,8.584871113,9.68374271,10.89750583,12.24873859,13.7562113,15.46315635,17.39753287,19.59478302,22.10508816
IIASA GDP,SSP4_v5_120502,LTU,GDP|PPP,billion US$2005/yr,,,50.44228363,56.16189213,63.34452224,69.85628822,73.89866651,75.91292796,77.13989202,78.452581,79.85578794,81.20230236,82.7890336,84.79509502,87.18460678,89.83784451,92.66283149,95.64329467,98.85309159,102.3632317,106.113402
IIASA GDP,SSP4_v5_120502,LUX,GDP|PPP,billion US$2005/yr,,,41.52657442,53.63438481,63.76908832,72.02648864,79.32901472,85.88004725,91.77038645,97.08544446,101.864236,106.3727935,110.6865994,114.8097565,118.6408075,122.1524782,125.3208375,128.0210182,130.1216388,131.5560731,132.4023572
IIASA GDP,SSP4_v5_120502,LVA,GDP|PPP,billion US$2005/yr,,,28.51706744,33.78361914,38.63450022,43.9724975,47.52915578,49.37147438,50.30656401,50.77533276,50.81388303,50.8798548,51.1390918,51.5481759,51.92687555,52.19150413,52.34748665,52.52734391,52.88589189,53.46894714,54.18467293
IIASA GDP,SSP4_v5_120502,MAC,GDP|PPP,billion US$2005/yr,,,28.62344753,42.26728457,55.71943384,62.64449633,67.39418864,71.45383459,75.66046862,79.84794387,83.81860976,87.42206408,90.63808083,93.60287287,97.28555805,101.1882615,104.7196959,107.5121577,109.8701502,112.2259074,114.8134211
IIASA GDP,SSP4_v5_120502,MAR,GDP|PPP,billion US$2005/yr,,,102.9664942,120.2635522,130.6243857,140.4482044,152.4976859,165.9838596,179.7541027,193.818431,208.5034836,223.8072479,239.8095072,256.3012307,272.8212965,288.3863068,304.232052,321.0869805,339.7105106,360.1575917,382.4229947
IIASA GDP,SSP4_v5_120502,MDA,GDP|PPP,billion US$2005/yr,,,10.7845179,14.17202206,24.68877912,41.63103478,58.75898191,70.92361268,77.23079181,79.5052388,79.16506171,78.94532436,79.36604559,80.33117278,81.13771576,81.42565945,81.16892456,80.71032128,80.46698624,80.62442815,81.0986956
IIASA GDP,SSP4_v5_120502,MDG,GDP|PPP,billion US$2005/yr,,,15.54693831,19.30279725,25.70726016,35.05992772,47.51624636,64.08119858,85.21188947,111.7175685,144.7218512,185.7689243,236.3374267,299.5012601,379.4532217,481.0972041,608.9578871,767.2775253,960.1798828,1191.4116,1464.287604
IIASA GDP,SSP4_v5_120502,MDV,GDP|PPP,billion US$2005/yr,,,1.766735782,1.809358115,2.111057179,2.410904715,2.723910874,3.086246568,3.528635085,4.068421603,4.71564825,5.442738431,6.194914131,6.949327164,7.683810581,8.365637786,8.893628295,9.315473708,9.729183534,10.20878579,10.73785222
IIASA GDP,SSP4_v5_120502,MEX,GDP|PPP,billion US$2005/yr,,,1293.83119,1520.40605,1793.413732,2141.185417,2489.567591,2827.401854,3141.289333,3442.258154,3741.895873,4018.535406,4246.421637,4432.648345,4587.999655,4722.802252,4855.752747,4986.725357,5108.165839,5209.744621,5293.710469
IIASA GDP,SSP4_v5_120502,MKD,GDP|PPP,billion US$2005/yr,,,15.87908766,19.99606812,26.48057865,34.18278347,41.59603795,47.66307704,52.21121249,55.53326957,57.95000284,59.76826587,61.28478337,62.63911575,63.80244436,64.73046631,65.41948625,65.92292856,66.32914716,66.70213149,67.04596476
IIASA GDP,SSP4_v5_120502,MLI,GDP|PPP,billion US$2005/yr,,,13.42277976,20.3495578,26.45361791,34.17618452,43.97434507,56.49815023,72.63586225,93.38259225,119.8147793,153.311587,195.3932059,248.0826334,313.541137,393.93599,491.2678392,607.47258,744.2717615,903.2030652,1085.562053
IIASA GDP,SSP4_v5_120502,MLT,GDP|PPP,billion US$2005/yr,,,8.76494831,10.43659615,12.60116706,15.2336009,17.79870374,20.03814695,21.86824492,23.37356949,24.63046709,25.74741741,26.78209317,27.7403524,28.58204051,29.28541708,29.874258,30.41238589,30.97323643,31.61888085,32.37461681
IIASA GDP,SSP4_v5_120502,MNE,GDP|PPP,billion US$2005/yr,,,4.917881176,6.197782957,8.631014513,11.49504193,14.05014013,15.96210732,17.26035243,18.13996178,18.79575249,19.4080342,20.05422888,20.72597409,21.35935191,21.90524909,22.35070567,22.71632828,23.02776206,23.29840227,23.53092113
IIASA GDP,SSP4_v5_120502,MNG,GDP|PPP,billion US$2005/yr,,,9.639132642,11.85412999,15.4295792,19.16510374,22.96394972,26.90281379,31.25283096,36.25861911,41.83619392,47.91006542,54.51242664,61.8225781,69.98491626,79.01384122,88.77202344,99.19425341,110.4188896,122.6733221,136.302276
IIASA GDP,SSP4_v5_120502,MOZ,GDP|PPP,billion US$2005/yr,,,16.64892117,25.5312089,33.70722089,43.35177973,55.58398735,72.338848,93.37999864,118.2047181,143.9138003,172.1121289,205.5381982,247.4176596,299.220029,361.8101472,435.7131328,521.3476704,618.8072318,729.6768407,855.9614118
IIASA GDP,SSP4_v5_120502,MRT,GDP|PPP,billion US$2005/yr,,,4.938038491,7.316573183,9.567312666,12.01065045,14.57099017,17.4273654,20.53867986,23.99691917,27.91176609,32.53869859,37.95879454,44.47483264,52.39334603,62.01750606,73.45399365,86.89102903,102.5131201,120.5048836,141.2124686
IIASA GDP,SSP4_v5_120502,MUS,GDP|PPP,billion US$2005/yr,,,12.18084854,13.50598251,13.80909928,13.63848703,13.62830242,13.96515565,14.68871498,15.65297337,16.81235579,17.99788244,19.06607729,19.99386196,20.81672759,21.63417945,22.51057394,23.38568762,24.19153674,24.90861557,25.60935357
IIASA GDP,SSP4_v5_120502,MWI,GDP|PPP,billion US$2005/yr,,,9.803567882,13.30590507,19.09009531,27.05435939,37.98968417,53.01380281,72.07643171,95.0975661,122.3843459,155.1132314,193.7723635,241.2702663,301.8429776,380.4780071,481.6086255,609.8688991,770.5077799,969.5069778,1213.467352
IIASA GDP,SSP4_v5_120502,MYS,GDP|PPP,billion US$2005/yr,,,314.5861653,376.1513789,433.4029097,500.3856476,579.3823331,668.2245509,761.5409285,854.1206044,942.7176004,1027.793482,1109.506412,1187.765026,1261.114266,1333.571365,1408.170041,1486.069609,1565.87518,1646.48161,1727.631192
IIASA GDP,SSP4_v5_120502,NAM,GDP|PPP,billion US$2005/yr,,,9.990739586,13.02344495,15.95395426,19.72762198,24.12613249,29.52334796,35.65650979,42.1114453,48.28309557,54.2054186,59.72136241,65.29721965,71.37350476,78.32252417,86.21906917,95.14660774,105.198632,116.4521635,128.9015326
IIASA GDP,SSP4_v5_120502,NER,GDP|PPP,billion US$2005/yr,,,8.174337138,11.18553465,15.59941471,21.839356,29.9782755,41.08598453,53.70663204,68.57595379,87.09366273,111.6993614,145.0323182,189.9133094,249.4805032,325.9614816,424.3124454,549.5214289,706.9834121,898.6992904,1130.973227
IIASA GDP,SSP4_v5_120502,NGA,GDP|PPP,billion US$2005/yr,,,303.5622692,492.8567295,691.8525538,912.4548794,1166.376419,1485.220436,1833.330594,2212.136439,2628.48225,3115.637885,3691.640209,4379.035458,5205.414275,6200.594396,7396.659643,8824.902475,10516.15706,12500.61541,14807.13499
IIASA GDP,SSP4_v5_120502,NIC,GDP|PPP,billion US$2005/yr,,,12.13228051,14.60598403,17.15582822,20.28868234,23.87191815,27.92652684,32.2610835,36.71912384,41.09553231,45.54740972,50.07589346,54.83532715,59.90127656,65.14182423,70.55996829,75.9285711,81.15105618,86.142621,91.0376495
IIASA GDP,SSP4_v5_120502,NLD,GDP|PPP,billion US$2005/yr,,,678.2466861,741.6493838,815.4896982,889.0220584,957.2253005,1015.951625,1064.91573,1105.494846,1140.935495,1173.106491,1202.658479,1230.310795,1257.393439,1285.168525,1313.485345,1340.380524,1363.49754,1381.538684,1395.125083
IIASA GDP,SSP4_v5_120502,NOR,GDP|PPP,billion US$2005/yr,,,232.9385625,271.5992575,306.8540818,347.9835257,387.7132872,423.200401,453.9520412,481.4678192,506.787889,530.7918774,553.853662,576.2365608,597.9739532,619.2900487,640.1219754,659.9697712,678.2473371,694.5231116,708.8134024
IIASA GDP,SSP4_v5_120502,NPL,GDP|PPP,billion US$2005/yr,,,34.54272263,43.99933803,54.64821996,68.53307176,85.66148172,106.8537245,130.7183152,156.7597708,183.9932641,213.5256653,245.3401787,281.6771561,324.7005193,376.5282824,438.1664042,511.124106,597.318911,698.5606144,815.8320633
IIASA GDP,SSP4_v5_120502,NZL,GDP|PPP,billion US$2005/yr,,,117.4508213,137.8913316,153.2370657,169.9223453,185.8012785,200.7359654,215.0780886,229.362314,243.2783853,257.078698,271.01591,285.1614228,299.3305148,313.2622946,326.5804921,338.8822074,350.0006516,359.918601,368.6925648
IIASA GDP,SSP4_v5_120502,OMN,GDP|PPP,billion US$2005/yr,,,59.77382178,73.75037994,88.15002433,96.96919306,101.2562044,106.4459963,113.6659386,122.2891139,130.865331,139.101461,147.0425189,154.8198032,162.4258705,169.9157335,177.3020303,184.4659967,191.1051328,196.7989115,201.2698063
IIASA GDP,SSP4_v5_120502,PAK,GDP|PPP,billion US$2005/yr,,,426.986942,504.1086606,612.2853701,742.8485813,929.3476195,1135.160366,1354.788453,1589.781253,1861.599857,2170.101017,2508.25384,2870.621065,3262.092958,3693.613087,4175.271928,4718.377869,5331.013957,6018.594946,6782.807638
IIASA GDP,SSP4_v5_120502,PAN,GDP|PPP,billion US$2005/yr,,,34.22839953,48.44911299,60.62618695,69.72940099,77.94594207,86.29677128,95.57455431,106.1264984,117.5616102,128.9275696,139.3377423,148.3401104,156.1142995,163.3890727,170.8443594,178.3567203,185.4605169,191.6845243,197.1786734
IIASA GDP,SSP4_v5_120502,PER,GDP|PPP,billion US$2005/yr,,,208.513429,278.013706,346.7689343,407.801787,466.0318955,526.4067969,591.886292,662.3941969,735.4314841,809.3328003,879.5352428,944.4940618,1004.907291,1061.617037,1114.976197,1166.070571,1216.953048,1268.097849,1320.750826
IIASA GDP,SSP4_v5_120502,PHL,GDP|PPP,billion US$2005/yr,,,278.188093,335.3742651,423.6078859,521.0155308,629.8049405,753.4170805,888.0330898,1028.218207,1170.367024,1314.388033,1452.573418,1591.756119,1742.9141,1918.131438,2120.815457,2354.455716,2622.462944,2927.814492,3270.257266
IIASA GDP,SSP4_v5_120502,PNG,GDP|PPP,billion US$2005/yr,,,16.35841085,26.65321944,37.54587099,49.89537578,62.95032848,77.02265926,92.07035451,108.3831237,126.228525,146.2008424,168.1373378,192.9598922,221.8727903,256.3093506,297.3936446,346.3900645,404.5529924,473.6183831,555.7330474
IIASA GDP,SSP4_v5_120502,POL,GDP|PPP,billion US$2005/yr,,,629.7049884,786.5268983,953.3675249,1088.35639,1180.327544,1237.11339,1275.424452,1307.722985,1336.390561,1364.175726,1392.2886,1418.66983,1437.925609,1448.074809,1451.853673,1454.739557,1461.519758,1473.903066,1489.759886
IIASA GDP,SSP4_v5_120502,PRI,GDP|PPP,billion US$2005/yr,,,93.70848558,91.74403157,94.47336112,97.76470127,101.8150803,106.1786049,110.3984975,114.5072639,118.6730897,123.443216,128.5057436,133.433648,137.7399227,141.2782423,144.0612433,146.1788387,147.7374408,148.8876011,149.8560063
IIASA GDP,SSP4_v5_120502,PRT,GDP|PPP,billion US$2005/yr,,,213.1328855,230.8837114,258.0026836,301.6467253,353.1984486,407.0384638,455.7266083,496.6044303,528.7889309,552.2887594,567.9399657,576.8732711,580.5287779,580.5540906,578.9999354,577.3217349,575.8009094,573.9093566,571.4233221
IIASA GDP,SSP4_v5_120502,PRY,GDP|PPP,billion US$2005/yr,,,23.28791978,27.54912379,32.5674612,39.6060615,48.79644403,60.34769843,73.97436285,89.02559432,104.5603365,120.3257422,136.0324168,152.323217,170.0491935,190.1105999,212.9531843,239.1229386,269.327437,304.4419551,345.0445419
IIASA GDP,SSP4_v5_120502,QAT,GDP|PPP,billion US$2005/yr,,,132.5716275,338.5815254,386.8134052,427.8471065,471.6253769,514.7851656,555.0221943,590.031072,621.3501559,645.2973877,658.9407826,659.8285102,649.9239145,633.8187989,616.0785966,598.7541166,581.7074504,563.2357428,541.6936303
IIASA GDP,SSP4_v5_120502,ROU,GDP|PPP,billion US$2005/yr,,,214.4319589,263.4862553,320.4746417,377.778559,424.7931645,460.3638193,485.4923663,502.7637469,513.4962867,520.4555364,525.6868811,529.977454,533.0461173,534.9355585,536.3494284,538.4053494,541.7376667,546.1934095,550.9567047
