# File: pwt91_na.csv
# Title: Penn World Table version 9.1 supplemental National Accounts
# Units: million constant 2011 local currency; xr provides local currency to USD exchange rates
# Description: PWT used to provide macro-economic data for GCAM macroeconomic module.
# Source: DOI: 10.1257/aer.20130954 ; https://www.rug.nl/ggdc/productivity/pwt/?lang=en
# Column types: cinnnnnnn
# ----------
countrycode,year,q_c,q_i,q_g,q_x,q_m,q_gdp,xr
USA,1984,4804022.227,1458770.546,1555304.765,394773.3369,576572.7127,7489181.128,1
USA,1985,5051359.025,1493824.253,1630095.177,408001.393,613989.6846,7801454.462,1
USA,1986,5255243.358,1520881.282,1704892.399,439263.7255,666358.6643,8071591.838,1
USA,1987,5431379.129,1574103.191,1738266.465,487269.2742,705958.8113,8350833.974,1
USA,1988,5652860.717,1600688.075,1772772.832,566267.1894,733689.6315,8699652.718,1
USA,1989,5811853.813,1658675.227,1827290.819,631822.7143,765999.4136,9019160.95,1
USA,1990,5920689.893,1641639.664,1877425.433,687561.215,793399.827,9189259.325,1
USA,1991,5926259.351,1555390.944,1910178.766,733038.0573,792212.9159,9179310.477,1
USA,1992,6139740.572,1641023.566,1922598.7,783818.388,847745.3622,9502647.142,1
USA,1993,6352697.429,1729301.229,1921534.256,809491.47,921046.9154,9764239.153,1
USA,1994,6598083.63,1885541.176,1931460.477,881017.4412,1030912.995,10157625.11,1
USA,1995,6792517.481,1939553.72,1936698.885,971578.0704,1113394.606,10430285.34,1
USA,1996,7027938.859,2086799.378,1945411.122,1051010.718,1210221.249,10823767.35,1
USA,1997,7294271.62,2284665.343,1981162.89,1176185.152,1373205.89,11305124.67,1
USA,1998,7680805.327,2482526.221,2018262.318,1203658.428,1533716.974,11811752.43,1
USA,1999,8084686.036,2679919.286,2073507.41,1263617.719,1707003.691,12373193.11,1
USA,2000,8494393.736,2843339.649,2105356.587,1369056.752,1926952.318,12883894.44,1
USA,2001,8705894.232,2729820.813,2179169.107,1289867.258,1872943.25,13012519.59,1
USA,2002,8925806.294,2742718.1,2262898.105,1267463.339,1941056.755,13239158.33,1
USA,2003,9207545.826,2856035.752,2304511.191,1295126.184,2036511.916,13617957.99,1
USA,2004,9553825.901,3079516.463,2340086.717,1420342.243,2268650.318,14135289.96,1
USA,2005,9895380.191,3252247.912,2359714.843,1521582.398,2416761.862,14631893.12,1
USA,2006,10195760.97,3351675.583,2388538.125,1663741.146,2577011.286,15049629.75,1
USA,2007,10422177.58,3297401.675,2426744.276,1808517.05,2641379.499,15331986.19,1
USA,2008,10396257.29,3092508.222,2484302.282,1910845.938,2582562.687,15311044.94,1
USA,2009,10264798.12,2579278.931,2587087.636,1750400.7,2244673.154,14922641.72,1
USA,2010,10444200.03,2849007.942,2589927.549,1962868.712,2539347.825,15305223.47,1
USA,2011,10641109,2969181,2511754,2102995,2682456,15542582,1
USA,2012,10800874.48,3196708.556,2475120.635,2174678.925,2755061.849,15892219.8,1
USA,2013,10957927.58,3345858.372,2428182.663,2252426.212,2797582.966,16184968.19,1
USA,2014,11279436.26,3485324.183,2408259.499,2349083.369,2939634.836,16581818.94,1
USA,2015,11700139.6,3639081.941,2448559.061,2362557.536,3100063.174,17059526.48,1
USA,2016,12020254.04,3605290.296,2484518.652,2360121.149,3158879.973,17326884.96,1
USA,2017,12326061.51,3749448.25,2482208.957,2431494.299,3302998.469,17711022.96,1
UZB,1970,,,,,,,
UZB,1971,,,,,,,
UZB,1972,,,,,,,
UZB,1973,,,,,,,
UZB,1974,,,,,,,
UZB,1975,,,,,,,
UZB,1976,,,,,,,
UZB,1977,,,,,,,
UZB,1978,,,,,,,
UZB,1979,,,,,,,
UZB,1980,,,,,,,
UZB,1981,,,,,,,
UZB,1982,,,,,,,
UZB,1983,,,,,,,
UZB,1984,,,,,,,
UZB,1985,,,,,,,
UZB,1986,,,,,,,
UZB,1987,,,,,,,
UZB,1988,,,,,,,
UZB,1989,,,,,,,
UZB,1990,23669865.6,12132427.4,9576151.001,10875223.22,18027679.94,37716590.65,0.000666
UZB,1991,21584489.64,10064331.75,7796579.57,13241258.05,14690692.55,37531024.24,0.00175
UZB,1992,15432633.34,14632675.27,6685241.525,11301617.03,14392189.77,33327550.76,0.1932
UZB,1993,19186644.06,4760374.913,7992130.64,10979944.22,9943030.875,32562773.27,0.93
UZB,1994,20274168.47,5644657.658,6553562.165,5178595.484,6344440.852,30869826.74,7.579184588
UZB,1995,15821653.32,7410403.97,6810167.432,9661828.998,8771249.29,30591997.98,29.775
UZB,1996,17551508.91,7166077.179,6878280.143,10645752.36,10751486.44,31112063.79,40.06666667
UZB,1997,20337428.06,6203007.806,6707946.647,9767065.173,9847480.118,32729887.73,62.91666667
UZB,1998,20807992.36,7136232.775,7019032.545,8542917.835,8888430.858,34170004.05,94.49166667
UZB,1999,22643831.31,6103104.725,7362078.867,7754107.472,7701879.111,35673481.88,124.625
UZB,2000,23484763.24,7261529.603,6920789.278,9845995.966,9906285.351,37100421.98,236.6083333
UZB,2001,24142835.21,7737033.151,7064795.252,11945038.52,12377289.86,38769941.72,690.75
UZB,2002,24874091.02,8561535.659,7261537.69,12756816.37,12519905.55,40398276.07,754.31
UZB,2003,23655884.68,8521966.317,7616364.252,15684026.73,12862979.27,42105701.3,968.9875
UZB,2004,23429993.8,11028151.52,7872592.021,18191901.98,14773163.32,45244781.73,1014.425
UZB,2005,23089391.48,12836801.43,8517602.559,18319740.02,13870708.63,48395469.08,1106.103333
UZB,2006,25617705.34,15396287.12,7954498.686,19248866.39,15668763.82,51996774.75,1215.595
UZB,2007,27874960.63,16056117.38,8885467.311,22963648.4,18254766.71,56924986.02,1260.833333
UZB,2008,30061300.92,19882084.26,9885382.806,24117129.85,21237337.07,62061023.45,1314.166667
UZB,2009,33427799.06,20082138.84,10374551.7,23462050.72,19569319.01,67057169.15,1458.75
UZB,2010,35588561.43,19317450.95,11509112.09,24097524.06,17820632.11,72740288.68,1578.416667
UZB,2011,39362900,22427900,12355400,25716700,19458500,78764216.7,1706.611111
UZB,2012,43741674.1,24395653.21,13726220.17,22376269.95,21049910.42,85206941.54,1878.684444
UZB,2013,48125426.37,26345175.14,15552752.69,22923168.96,22268438.87,92045703.75,2094.988465
UZB,2014,53302803.24,28956368.13,16868049.99,21413566.81,21997741.11,99416266.14,2310.948159
UZB,2015,59524805.11,29983194.24,18813955.19,20114966.99,19822343.89,107242067.9,2567.987213
UZB,2016,64671847.68,33152615.46,20568526.58,20545860.34,20537317.79,113896902.1,2965.253499
UZB,2017,64089858.08,33059073.78,19975117.14,34607431.65,31638507.58,119791888.1,5113.878946
VCT,1970,408.7709178,139.9483975,92.85489589,274.76258,344.3477385,490.3053129,2.000000001
VCT,1971,421.9720051,144.6960302,95.56809731,280.7674006,354.560746,504.8578179,1.974872733
VCT,1972,528.5827397,180.9557563,120.1802186,356.0691955,444.9998389,635.2700935,1.921278149
VCT,1973,470.5680275,160.8609739,107.1147159,318.8222698,397.6669794,564.746662,1.959219236
VCT,1974,433.6623994,149.4007722,97.34433648,279.7907785,361.6136894,514.93267,2.053232409
VCT,1975,390.4833062,133.0070279,89.83532923,272.8951885,330.6777957,475.7529255,2.169795832
VCT,1976,439.4054163,149.5565912,100.3691541,302.8162446,375.533402,525.1209831,2.614670833
VCT,1977,469.2614424,165.2625949,101.0720224,259.0962285,376.154439,540.0141,2.7
VCT,1978,448.4959617,146.9443619,111.5566273,393.8436135,399.2496577,592.8115274,2.7
VCT,1979,542.2464957,184.1668675,121.3829552,359.0282185,475.1924469,612.8655031,2.7
VCT,1980,561.3026477,219.1393746,123.2357421,388.1958679,535.5025795,627.8390453,2.7
VCT,1981,512.7325749,191.42752,131.9659904,430.5876351,478.4996799,656.8074867,2.7
VCT,1982,551.6175687,177.9608642,139.7015252,462.9581534,502.6315459,686.2090327,2.7
VCT,1983,562.9495359,163.9040355,143.0356768,503.1450395,506.4967769,701.0852408,2.7
VCT,1984,495.5048019,194.3884072,148.3619591,599.7847114,519.096975,747.2702567,2.7
VCT,1985,477.7303662,209.7542311,138.153899,672.887619,523.121186,793.4359287,2.7
VCT,1986,513.3009611,231.4783772,146.4599136,717.6467521,567.0063713,837.8742266,2.7
VCT,1987,583.9186492,269.1575435,155.4094471,660.5404725,592.5042039,841.5447786,2.7
VCT,1988,617.6368275,288.3657682,161.5450953,894.9072657,703.2726421,959.985479,2.7
VCT,1989,748.4661053,282.4325105,176.1861497,788.8999348,719.758743,973.4740188,2.7
VCT,1990,723.633225,306.0449735,168.3023975,834.8177329,702.4146777,1013.872339,2.7
VCT,1991,879.785668,304.937864,198.5239869,674.3474779,734.6730611,1025.387252,2.7
VCT,1992,748.7422098,270.2141117,247.7297008,813.6308125,676.1437521,1090.777268,2.7
VCT,1993,886.9783661,286.0046018,209.1301998,687.1759109,672.201995,1115.425806,2.7
VCT,1994,890.438061,305.3973105,213.7627713,620.5764694,679.7750776,1092.7006,2.7
VCT,1995,675.0352265,327.1341149,289.6073941,688.6967917,635.6296942,1174.132327,2.7
VCT,1996,693.3019892,310.022597,294.9795505,721.6069423,650.9189896,1193.069949,2.7
VCT,1997,878.8264351,336.4323354,307.942742,696.7546077,787.1503167,1236.626488,2.7
VCT,1998,990.6762063,428.3962786,207.1255821,732.1089501,835.4892031,1299.12066,2.7
VCT,1999,900.9338666,427.8909114,231.0424967,808.8604556,811.1900761,1354.039751,2.7
VCT,2000,849.453375,344.4047521,235.9322148,826.0272462,687.1104145,1378.658572,2.7
VCT,2001,968.5800173,346.4849012,229.9162548,759.3977193,729.6385401,1403.05009,2.7
VCT,2002,1024.960366,369.8284454,248.8374932,761.8702678,740.7776816,1490.904389,2.7
VCT,2003,1146.217421,472.8686434,257.0292949,762.4285211,859.3387896,1605.488738,2.7
VCT,2004,1253.609895,474.3072494,268.2768286,782.4972059,931.6022024,1672.128971,2.7
VCT,2005,1305.458828,458.5907939,274.6109441,826.1182686,968.097455,1713.930314,2.7
VCT,2006,1388.996087,560.6553365,290.1622124,847.7506404,1051.651571,1845.957826,2.7
VCT,2007,1632.785944,561.6038203,293.368913,782.8198735,1197.103479,1907.216418,2.7
VCT,2008,1546.914332,644.6169676,394.2603608,640.6668778,1189.574146,1937.437348,2.7
VCT,2009,1522.343094,503.9883889,423.6775556,598.352309,1115.966064,1896.699023,2.7
VCT,2010,1518.608709,565.402647,360.37041,534.7545322,1055.900962,1833.236152,2.7
VCT,2011,1487.535182,468.916,397.021,500.928,1016.87,1825.46,2.7
VCT,2012,1447.973506,507.8115207,396.6852501,513.2594959,991.5231849,1850.825022,2.7
VCT,2013,1463.242966,518.1611315,408.1369959,528.9960759,951.5634729,1884.715917,2.7
VCT,2014,1519.863191,532.2036499,395.3134754,597.5243665,1114.635685,1902.754878,2.7
VCT,2015,1428.661351,562.19598,426.5619567,607.5823652,1047.646027,1936.77036,2.7
VCT,2016,1408.835519,583.5886053,433.3053485,619.7880821,1037.327912,1961.452133,2.7
VCT,2017,1399.640041,582.7764786,438.9143875,623.0929707,1024.681675,1975.437331,2.7
VEN,1950,45170.3696,45150.94619,11517.2513,46541.18837,22127.9655,134513.955,0.003711204
VEN,1951,49811.16567,48079.65868,12549.83295,51979.42592,22890.99597,148374.8814,0.003303031
VEN,1952,47645.46049,63943.50111,13344.12606,56152.95467,24798.58033,169866.123,0.003263401
VEN,1953,56308.27252,64431.62136,13661.84295,55141.19063,27659.95601,174218.0865,0.003167304
VEN,1954,60330.29146,73949.9365,14297.27637,59441.19312,30521.32882,191815.6913,0.003626002
VEN,1955,69921.26098,71997.46152,15568.14489,67408.83736,33001.18682,204619.2092,0.003190089
VEN,1956,78274.68644,77854.88039,15647.57492,78285.31366,37770.14468,224888.2175,0.00320396
VEN,1957,97766.01173,83224.18066,20333.90625,87264.73046,53030.8127,246504.0279,0.003312938
VEN,1958,86318.7207,82980.11914,28356.26496,84229.4327,45018.96275,253730.2327,0.003311947
VEN,1959,94362.7539,84200.41481,27323.68516,89161.78092,43683.65498,267513.1297,0.004740552
VEN,1960,95290.91234,58330.14228,27164.82654,92070.60603,31284.36368,252489.6374,0.003311947
VEN,1961,96219.08139,56865.78544,26767.67931,101176.4846,28232.23062,263605.5393,0.003312194
VEN,1962,99312.94431,61991.02995,26370.53223,116858.8448,27278.44198,289199.6661,0.00331203
VEN,1963,102406.7957,61991.02447,30580.2847,127735.3225,27659.95619,308257.5519,0.00331203
VEN,1964,112616.5374,83956.35137,31374.57871,139117.6791,35671.80823,348537.4749,0.004349326
VEN,1965,121279.3519,83712.29132,33757.4592,146705.9244,36816.35798,365475.3832,0.0044
VEN,1966,125301.3771,74438.04871,36775.77207,144176.514,33764.22411,362440.0895,0.0044
VEN,1967,129323.395,77366.75472,38126.07077,154294.1633,36816.35798,378156.8234,0.0044
VEN,1968,138295.5889,101284.5516,41541.52873,155558.8604,44255.9309,414077.399,0.0044
VEN,1969,150052.2533,103237.0123,44559.84803,163147.1008,46354.27538,436341.712,0.0044
VEN,1970,148814.7313,136184.9956,47737.01985,168205.9414,45209.72685,488463.6162,0.0044
VEN,1971,151109.8159,108184.3493,54428.20261,187466.8674,47213.33399,503464.6075,0.0044
VEN,1972,160816.7474,117440.7648,56617.74985,179017.5599,51317.38483,519864.4182,0.0043
VEN,1973,171456.5835,120044.1358,60743.57768,234387.4249,52267.24389,552384.2522,0.0043
VEN,1974,149820.6153,120622.6649,50441.14721,480669.7101,37741.71496,585878.4837,0.0043
VEN,1975,201822.3791,149693.5852,52002.79427,383926.3727,49090.04303,621427.4556,0.0043
VEN,1976,233503.0798,180066.1941,59811.02396,380371.4479,65854.57683,675932.6872,0.0043
VEN,1977,261775.8516,228228.4847,63246.63806,356756.9287,84940.36613,721369.8601,0.0043
VEN,1978,283611.5899,225335.8562,61060.33504,338728.6476,81759.40876,736795.2399,0.0043
VEN,1979,285378.64,179053.7837,64027.465,365898.032,63275.42587,746635.2199,0.0043
VEN,1980,311631.9622,150272.1016,66369.93496,305973.0333,62587.63104,731788.5588,0.0043
VEN,1981,326146.9883,149982.8448,69961.71466,288706.5132,69809.28098,729579.3931,0.0043
VEN,1982,336749.3282,159962.421,69337.06115,262044.9552,81415.51037,734557.2298,0.0043
VEN,1983,329428.6493,78968.7889,67463.08487,253919.5479,38429.49131,693297.1629,0.0043
VEN,1984,323530.5052,106337.4037,67636.42903,294292.7323,59311.23744,683910.7337,0.007016667
VEN,1985,324237.2788,110783.3783,66626.04378,282117.0543,57119.55689,685232.7695,0.0075
VEN,1986,333613.1323,115890.3163,70214.70367,316661.7754,56818.85281,729843.7547,0.008083333
VEN,1987,346761.8937,132230.7904,72585.2835,312509.3184,61702.24614,755984.2136,0.0145
VEN,1988,364176.3236,152385.1835,80538.74136,339497.8869,75889.34358,799992.8292,0.0145
VEN,1989,342384.2868,72270.90386,78713.1767,343581.801,50061.66038,731434.4214,0.034691667
VEN,1990,352041.1789,66597.01396,82661.0192,392713.5089,47227.33227,778743.1279,0.046891667
VEN,1991,380208.9415,120012.3106,95186.97419,409366.5749,70660.57741,854513.9344,0.056825
VEN,1992,411916.3195,165847.4794,94965.22667,401048.9345,89200.11817,906301.5595,0.068383333
VEN,1993,412334.108,134878.9843,90010.12432,449266.876,83372.51647,908797.4093,0.090841667
VEN,1994,393710.7424,95317.93382,84714.58198,485496.9783,67969.72318,887445.145,0.146858333
VEN,1995,397415.295,130113.3763,86891.5142,516033.8945,84199.88091,922514.0176,0.176841667
VEN,1996,379628.2353,115744.241,80316.99012,556457.1001,74744.10204,920688.9184,0.41735
VEN,1997,399138.1023,155091.2332,83694.82658,609010.313,100070.0517,979345.364,0.488633333
VEN,1998,406471.081,161839.1553,81134.9498,630567.4636,111350.0255,982224.352,0.547566667
VEN,1999,399539.7672,144668.7025,75052.5921,561275.794,100959.9978,923580.1426,0.605725
VEN,2000,418256.8339,154376.3451,78193.45596,593983.8104,113478.036,957632.8087,0.679966667
VEN,2001,443309.0363,175329.6548,83616.08445,572898.0194,129487.5049,990137.3682,0.723658333
VEN,2002,411798.175,115734.2949,81536.33452,550209.4114,96835.27715,902453.7576,1.16095
VEN,2003,394245.5996,74649.49344,86186.87269,493078.4109,76612.21474,832466.4255,1.606958333
VEN,2004,455145.9639,142828.7211,98446.41841,560561.2161,120792.0656,984694.645,1.891333333
VEN,2005,526661.809,186338.7767,108931.4312,581691.6064,163262.2223,1086294.625,2.08975
VEN,2006,608069.7697,253904.8183,119414.239,564139.2091,219999.079,1193535.744,2.147
VEN,2007,710748.5919,325414.0645,135834.612,521535.9418,292612.9969,1298014.572,2.147
VEN,2008,755644.7232,332545.4614,142324.6973,516409.6883,296597.7389,1366521.503,2.147
VEN,2009,733553.4598,269097.6487,144515.1829,445756.2931,238591.2331,1322760.098,2.147
VEN,2010,719850.0822,271895.7137,147613.1407,388356.3189,231693.9238,1303067.344,2.582060317
VEN,2011,748816.02,313205,156353,406473,267359,1357490,4.2893
VEN,2012,801411.6298,388562.5637,166136.8542,412953.0857,332582.9361,1433860.988,4.2893
VEN,2013,839261.7647,334356.0261,171690.1288,387474.9648,300364.3691,1453119.454,6.047961842
VEN,2014,811042.8081,257707.6697,172789.6919,369426.6035,244700.7276,1396529.123,6.28385
VEN,2015,738827.0526,196556.1032,167187.8153,366240.2087,188169.6717,1309645.805,6.2842
VEN,2016,610597.516,162711.7355,82368.52567,333711.1854,115971.7645,1094135.09,9.257344444
VEN,2017,516589.3313,141666.4919,71597.00295,274359.8921,93933.01169,940956.2305,9.975
VGB,1970,48.20552521,31.33090358,5.537514753,15.39069922,35.53500202,55.97119786,1
VGB,1971,45.58295503,23.52052383,6.232687267,18.77841589,33.35136242,50.4080345,1
VGB,1972,33.86733713,16.06012859,6.45117799,21.52233185,28.98707377,50.43414962,1
VGB,1973,42.4507724,17.59811482,5.144502142,23.75460483,33.33097056,53.2287907,1
VGB,1974,47.79073415,18.2260911,6.401231926,24.67456102,35.07474307,58.42630297,1
VGB,1975,49.38494685,18.13133475,5.294641726,28.88209349,37.48590676,61.06423659,1
VGB,1976,42.44490031,14.44412675,6.448492038,31.77585525,36.53772549,60.85267979,1
VGB,1977,34.14535968,13.02543769,6.566017111,37.29124605,36.52411557,61.97837443,1
VGB,1978,35.9760299,13.82118029,6.993576197,42.24966771,39.78228468,66.72354931,1
VGB,1979,40.4832458,21.34800307,7.048315067,47.15061187,49.38588426,74.49043865,1
VGB,1980,43.5991334,26.39011389,7.555276491,55.96793089,56.694059,84.96565675,1
VGB,1981,42.49345212,28.22742851,9.522024108,63.62946309,64.4222624,85.50284139,1
VGB,1982,45.20931645,27.30630564,9.741613798,66.82531456,67.4406278,87.45016097,1
VGB,1983,46.83145522,29.46110035,11.39092539,78.24482755,77.35741053,92.57585289,1
VGB,1984,49.64929277,29.84173497,12.90084133,83.23506157,82.08014445,97.72393109,1
VGB,1985,51.29854404,29.88637818,12.6095546,93.15415973,89.64082278,99.06800053,1
VGB,1986,52.08797761,31.55128251,13.32250521,100.1479786,95.07985257,102.8466116,1
VGB,1987,60.35864454,34.82961367,13.83730847,109.0715022,102.7973993,117.9483658,1
VGB,1988,62.89296608,36.6471949,17.83968289,136.9241516,121.6956514,131.2368776,1
VGB,1989,64.25665885,36.70728863,20.00719514,144.7372705,123.2071873,142.5727076,1
VGB,1990,81.43626173,46.17833156,25.06057184,181.3400048,154.6553959,179.4654348,1
VGB,1991,99.65678911,58.15849835,31.78122598,232.4676481,196.7507942,225.4312773,1
VGB,1992,124.0538028,69.90490656,38.16722079,272.9625961,233.2898405,271.9053505,1
VGB,1993,163.641109,90.77980984,48.62231766,352.1032635,302.0132266,353.4340474,1
VGB,1994,182.1750153,116.3936453,64.90623006,489.4950771,405.4816195,447.6342045,1
VGB,1995,276.9783163,141.2869068,76.93841521,511.9901787,451.8383273,555.3555133,1
VGB,1996,289.3594762,153.3471876,77.34032086,582.7193146,505.3789937,598.7207609,1
VGB,1997,292.8081614,166.0513819,79.85677141,670.5433665,546.3217218,661.6703926,1
VGB,1998,307.3952119,174.9601201,86.26505897,741.1505102,580.7704007,730.2155029,1
VGB,1999,332.9044044,187.8531993,86.79293416,823.9384016,632.5183699,800.1595154,1
VGB,2000,353.3128714,202.2251304,91.81485846,911.1753016,685.7059032,872.8222587,1
VGB,2001,362.909036,210.2837408,92.70573489,967.7574293,717.9041673,915.7517725,1
VGB,2002,334.4521114,197.3815741,85.53201549,920.0174476,674.3870442,861.8995398,1
VGB,2003,297.0771693,175.8434717,74.26929234,835.5295394,606.1684892,777.6431781,1
VGB,2004,296.2422263,177.1127898,73.79699637,851.8281819,612.5150658,786.4651276,1
VGB,2005,337.1489322,203.5419249,83.50437987,988.4830908,705.6120059,908.1101258,1
VGB,2006,329.5058273,200.9414152,80.9479638,982.8035079,696.152485,897.0938992,1
VGB,2007,322.5927351,197.7748381,79.10993471,977.4471985,688.2564358,888.6682714,1
VGB,2008,317.011383,195.3571548,77.25487466,972.3458377,681.0860795,880.8831697,1
VGB,2009,308.0342922,191.534143,75.03399383,958.6580046,668.3949223,864.8655123,1
VGB,2010,305.3704216,190.373332,74.40988105,961.5302828,666.7898445,863.9277116,1
VGB,2011,300.675023,188.273145,73.061221,956.352643,661.297714,858.001,1
VGB,2012,285.5985046,179.6124227,68.74914133,916.0190315,630.9393203,819.0406808,1
VGB,2013,299.2740805,188.8865872,71.77860005,967.8801779,664.4699015,863.2562049,1
