# File: USDA_cost_data.csv,,,,,,,,,,,,,,,,,,,,,,,
# Description: Itemized costs by crop and sub-region of USA,,,,,,,,,,,,,,,,,,,,,,,
# Original source: http://www.ers.usda.gov/Data/CostsAndReturns/,,,,,,,,,,,,,,,,,,,,,,,
# Add 2011-2015 data and update 2009 ,,,,,,,,,,,,,,,,,,,,,,,
# Data source: https://www.ers.usda.gov/data-products/commodity-costs-and-returns/,,,,,,,,,,,,,,,,,,,,,,,
# ----------,,,,,,,,,,,,,,,,,,,,,,,
Crop,Region, Item,Unit,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Sugarbeets,Red River Valley,Total allocated overhead,USD/acre,,,,,381.59,393.03,402.35,414.08,425.21,453.12,466.15,484.45,,,,,,,,
Sugarbeets,Red River Valley,Total costs listed,USD/acre,,,,,670.14,689.45,693.06,717.14,738.81,792.05,831.26,878.09,,,,,,,,
Sugarbeets,Red River Valley,Value of production less total costs listed,USD/acre,,,,,52.92,62.956,28.625,194.127,20.322,60.109,303.034,179.134,,,,,,,,
Sugarbeets,Red River Valley,Value of production less operating costs,USD/acre,,,,,434.51,455.986,430.975,608.207,445.532,513.229,769.184,663.584,,,,,,,,
Sugarbeets,Red River Valley,Yield,tons/acre,,,,,20.6,17.8,18.5,20.3,19.8,18.7,23.9,23.2,,,,,,,,
Sugarbeets,Red River Valley,Price,USD/ton,,,,,35.1,42.27,39.01,44.89,38.34,45.57,47.46,45.57,,,,,,,,
Sugarbeets,Red River Valley,Enterprise size,acres,,,,,328,328,328,328,328,328,328,328,,,,,,,,
Sugarbeets,Red River Valley,Irrigated,percent,,,,,0,0,0,0,0,0,0,0,,,,,,,,
Sugarbeets,Red River Valley,Dryland,percent,,,,,99,99,99,99,99,99,99,99,,,,,,,,
Sugarbeets,Great Plains,Primary output,USD/acre,,,,,642.495,810.252,745.86,922.02,858.168,908.523,962.067,904.368,,,,,,,,
Sugarbeets,Great Plains,Secondary output,USD/acre,,,,,0.77,0.79,0.69,0.66,0.67,0.79,0.92,1.07,,,,,,,,
Sugarbeets,Great Plains,Total output,USD/acre,,,,,643.265,811.042,746.55,922.68,858.838,909.313,962.987,905.438,,,,,,,,
Sugarbeets,Great Plains,Seed,USD/acre,,,,,48.13,48.32,50.26,49.74,53.87,54.99,59.16,66.64,,,,,,,,
Sugarbeets,Great Plains,Fertilizer,USD/acre,,,,,53.73,77.6,59.56,76.31,78.1,91.49,97.63,121.48,,,,,,,,
Sugarbeets,Great Plains,Chemicals,USD/acre,,,,,77.68,78.71,78.05,78.19,77.77,79.06,82.27,83.56,,,,,,,,
Sugarbeets,Great Plains,Custom operations,USD/acre,,,,,35.86,35.57,35.21,37.84,40.62,40.96,41.64,42.32,,,,,,,,
Sugarbeets,Great Plains,"Fuel, lube, and electricity",USD/acre,,,,,54.26,54.06,46.97,50.32,59.59,78.01,86.32,95.35,,,,,,,,
Sugarbeets,Great Plains,Repairs,USD/acre,,,,,48.01,50.93,51.66,54.64,56.07,58.47,59.67,61.67,,,,,,,,
Sugarbeets,Great Plains,Purchased irrigation water,USD/acre,,,,,8.04,9.44,8.94,9.94,10.2,10.52,11.07,11.62,,,,,,,,
Sugarbeets,Great Plains,Freight and dirt hauling,USD/acre,,,,,11.91,13.01,12.97,14.81,15.11,16.94,19.21,21.33,,,,,,,,
Sugarbeets,Great Plains,Miscellaneous,USD/acre,,,,,15.42,17.79,17.23,19.79,20.51,21.76,22.86,25.36,,,,,,,,
Sugarbeets,Great Plains,Hauling allowance,USD/acre,,,,,9.04,7.77,8.23,7.41,7.9,8.38,8.8,9.76,,,,,,,,
Sugarbeets,Great Plains,Interest on operating capital,USD/acre,,,,,10.18,6.42,2.98,2.04,3.25,7.69,11.54,11.86,,,,,,,,
Sugarbeets,Great Plains,Total operating costs,USD/acre,,,,,354.18,384.08,355.6,386.21,407.19,451.51,482.57,531.43,,,,,,,,
Sugarbeets,Great Plains,Hired labor,USD/acre,,,,,52.4,55.19,55.3,56.5,58.77,60.61,62.81,65.01,,,,,,,,
Sugarbeets,Great Plains,Opportunity cost of unpaid labor,USD/acre,,,,,143.1,155.23,154.33,160.43,167.05,172.27,178.53,184.79,,,,,,,,
Sugarbeets,Great Plains,Capital recovery of machinery and equipment,USD/acre,,,,,158.82,163.9,163.55,173.12,175.4,187.31,197.05,206.79,,,,,,,,
Sugarbeets,Great Plains,Opportunity cost of land (rental rate),USD/acre,,,,,132.47,132.31,135.22,132.97,136.2,151.68,148.58,161.11,,,,,,,,
Sugarbeets,Great Plains,Taxes and insurance,USD/acre,,,,,14.97,16.17,16.23,16.9,17.1,20.57,21.64,23.38,,,,,,,,
Sugarbeets,Great Plains,General farm overhead,USD/acre,,,,,33.44,37.93,37.62,39.95,40.03,41.82,43.31,44.8,,,,,,,,
Sugarbeets,Great Plains,Coop share,USD/acre,,,,,0,0,11.55,11.75,12.03,12.39,12.75,11.63,,,,,,,,
Sugarbeets,Great Plains,Total allocated overhead,USD/acre,,,,,535.2,560.73,573.8,591.62,606.58,646.65,664.67,697.51,,,,,,,,
Sugarbeets,Great Plains,Total costs listed,USD/acre,,,,,889.38,944.81,929.4,977.83,1013.77,1098.16,1147.24,1228.94,,,,,,,,
Sugarbeets,Great Plains,Value of production less total costs listed,USD/acre,,,,,-246.115,-133.768,-182.85,-55.15,-154.932,-188.847,-184.253,-323.502,,,,,,,,
Sugarbeets,Great Plains,Value of production less operating costs,USD/acre,,,,,289.085,426.962,390.95,536.47,451.648,457.803,480.417,374.008,,,,,,,,
Sugarbeets,Great Plains,Yield,tons/acre,,,,,20.3,21.3,18.6,22,21.6,20.7,21.9,22.7,,,,,,,,
Sugarbeets,Great Plains,Price,USD/ton,,,,,31.65,38.04,40.1,41.91,39.73,43.89,43.93,39.84,,,,,,,,
Sugarbeets,Great Plains,Enterprise size,acres,,,,,246,246,246,246,246,246,246,246,,,,,,,,
Sugarbeets,Great Plains,Irrigated,percent,,,,,99,99,99,99,99,99,99,99,,,,,,,,
Sugarbeets,Great Plains,Dryland,percent,,,,,0,0,0,0,0,0,0,0,,,,,,,,
