# File: Water_footprint_m3.csv
# Title: Average annual water consumption
# Units: m3
# Author: moirai
# Description: crop average annual water volume consumed (m^3) for sage land cells in country X glu
# Original source: water footprint network; country raster; new glu raster
# Source: https://github.com/JGCRI/moirai
# Column types: ciccn 
# ----------
iso,glu_code,SAGE_crop,water_type,value
usa,23,Barley,green,2038291200
usa,23,Barley,gray,276954464
usa,23,Barley,total,2316930304
usa,23,Maize,blue,38623552
usa,23,Maize,green,1695933440
usa,23,Maize,gray,572416512
usa,23,Maize,total,2306974720
usa,23,Millet,green,19477828
usa,23,Millet,gray,2041871
usa,23,Millet,total,21519700
usa,23,Potatoes,blue,40653672
usa,23,Potatoes,green,142722704
usa,23,Potatoes,gray,458115520
usa,23,Potatoes,total,641491776
usa,23,Rapeseed,blue,476437
usa,23,Rapeseed,green,1354748416
usa,23,Rapeseed,gray,170242304
usa,23,Rapeseed,total,1525468416
usa,23,Soybean,blue,28973260
usa,23,Soybean,green,4439706112
usa,23,Soybean,gray,27939790
usa,23,Soybean,total,4496616960
usa,23,Sunflower,blue,366219
usa,23,Sunflower,green,1760785024
usa,23,Sunflower,gray,208105904
usa,23,Sunflower,total,1969257984
usa,23,Wheat,blue,6540968
usa,23,Wheat,green,11415598080
usa,23,Wheat,gray,1543944576
usa,23,Wheat,total,12966080512
usa,27,Potatoes,blue,78403
usa,27,Potatoes,green,155731
usa,27,Potatoes,gray,540259
usa,27,Potatoes,total,774393
usa,27,Wheat,blue,768
usa,27,Wheat,green,89853
usa,27,Wheat,gray,9059
usa,27,Wheat,total,99680
usa,96,Barley,blue,999536
usa,96,Barley,green,783695
usa,96,Barley,gray,175877
usa,96,Barley,total,1959107
usa,96,Cotton,blue,3289657
usa,96,Cotton,green,2640658
usa,96,Cotton,gray,339677
usa,96,Cotton,total,6269991
usa,96,Maize,blue,6626595
usa,96,Maize,green,6981214
usa,96,Maize,gray,3260184
usa,96,Maize,total,16867994
usa,96,Sorghum,blue,289505
usa,96,Sorghum,green,290932
usa,96,Sorghum,gray,41669
usa,96,Sorghum,total,622107
usa,96,Wheat,blue,2707601
usa,96,Wheat,green,675105
usa,96,Wheat,gray,278722
usa,96,Wheat,total,3661428
usa,217,Barley,blue,102341128
usa,217,Barley,green,95841528
usa,217,Barley,gray,21839568
usa,217,Barley,total,220022128
usa,217,Cotton,blue,1541623040
usa,217,Cotton,green,242128688
usa,217,Cotton,gray,142728624
usa,217,Cotton,total,1926478720
usa,217,Maize,blue,1119413888
usa,217,Maize,green,351578816
usa,217,Maize,gray,358617056
usa,217,Maize,total,1829610112
usa,217,Millet,blue,2830
usa,217,Millet,green,14919
usa,217,Millet,gray,3208
usa,217,Millet,total,20957
usa,217,Olives,blue,57729912
usa,217,Olives,green,47828804
usa,217,Olives,gray,7941629
usa,217,Olives,total,113500368
usa,217,Potatoes,blue,103336000
usa,217,Potatoes,green,21198394
usa,217,Potatoes,gray,251892752
usa,217,Potatoes,total,376426976
usa,217,Rice,blue,2016437504
usa,217,Rice,green,143043200
usa,217,Rice,gray,273420992
usa,217,Rice,total,2432901632
usa,217,Sorghum,blue,16464285
usa,217,Sorghum,green,7575101
usa,217,Sorghum,gray,2254377
usa,217,Sorghum,total,26293750
usa,217,Sunflower,blue,54580120
usa,217,Sunflower,green,22048094
usa,217,Sunflower,gray,6000687
usa,217,Sunflower,total,82628928
usa,217,Wheat,blue,381813088
usa,217,Wheat,green,523460064
usa,217,Wheat,gray,110525248
usa,217,Wheat,total,1015798400
usa,218,Barley,blue,248088
usa,218,Barley,green,114290168
usa,218,Barley,gray,14598616
usa,218,Barley,total,129136968
usa,218,Cotton,blue,234803
usa,218,Cotton,green,710513
usa,218,Cotton,gray,62250
usa,218,Cotton,total,1007565
usa,218,Maize,blue,345444736
usa,218,Maize,green,49050648576
usa,218,Maize,gray,15941673984
usa,218,Maize,total,65337864192
usa,218,Millet,green,499991
usa,218,Millet,gray,44370
usa,218,Millet,total,544361
usa,218,Potatoes,blue,68672760
usa,218,Potatoes,green,157337312
usa,218,Potatoes,gray,431202368
usa,218,Potatoes,total,657212096
usa,218,Rapeseed,green,1610160
usa,218,Rapeseed,gray,169098
usa,218,Rapeseed,total,1779258
usa,218,Rice,blue,866963
usa,218,Rice,green,766284
usa,218,Rice,gray,258524
usa,218,Rice,total,1891771
usa,218,Sorghum,blue,250358
usa,218,Sorghum,green,178480768
usa,218,Sorghum,gray,19760516
usa,218,Sorghum,total,198491632
usa,218,Soybean,blue,224064208
usa,218,Soybean,green,37769592832
usa,218,Soybean,gray,229690272
usa,218,Soybean,total,38223376384
usa,218,Sunflower,blue,2396
usa,218,Sunflower,green,22143048
usa,218,Sunflower,gray,2328020
usa,218,Sunflower,total,24473450
usa,218,Wheat,blue,1542036
usa,218,Wheat,green,2854038528
usa,218,Wheat,gray,285252256
usa,218,Wheat,total,3140833792
usa,219,Barley,green,414990
usa,219,Barley,gray,57717
usa,219,Barley,total,472708
usa,219,Cotton,blue,2079994496
usa,219,Cotton,green,5831418368
usa,219,Cotton,gray,536270976
usa,219,Cotton,total,8447686656
usa,219,Groundnut,blue,532807
usa,219,Groundnut,green,3509358
usa,219,Groundnut,gray,528662
usa,219,Groundnut,total,4570827
usa,219,Maize,blue,571356736
usa,219,Maize,green,3318988544
usa,219,Maize,gray,1124775680
usa,219,Maize,total,5015131136
usa,219,Potatoes,blue,3145620
usa,219,Potatoes,green,7494414
usa,219,Potatoes,gray,19874286
usa,219,Potatoes,total,30514318
usa,219,Rice,blue,4747281920
usa,219,Rice,green,3046501120
usa,219,Rice,gray,1181843968
usa,219,Rice,total,8975627264
usa,219,Sorghum,blue,58053980
usa,219,Sorghum,green,689767936
usa,219,Sorghum,gray,76110504
usa,219,Sorghum,total,823932992
usa,219,Soybean,blue,3140681984
usa,219,Soybean,green,11458071552
usa,219,Soybean,gray,72117008
usa,219,Soybean,total,14670904320
usa,219,Sugarcane,blue,5349892
usa,219,Sugarcane,green,2173752832
usa,219,Sugarcane,gray,165608704
usa,219,Sugarcane,total,2344710656
usa,219,Sunflower,green,35809
usa,219,Sunflower,gray,3596
usa,219,Sunflower,total,39405
usa,219,Wheat,blue,32747060
usa,219,Wheat,green,3445982720
usa,219,Wheat,gray,314226720
usa,219,Wheat,total,3792950272
usa,220,Barley,blue,6614487
usa,220,Barley,green,11086364
usa,220,Barley,gray,2419848
usa,220,Barley,total,20120686
usa,220,Maize,blue,41644664
usa,220,Maize,green,33733948
usa,220,Maize,gray,16550780
usa,220,Maize,total,91929392
usa,220,Potatoes,blue,1223677
usa,220,Potatoes,green,702224
usa,220,Potatoes,gray,3436686
usa,220,Potatoes,total,5362587
usa,220,Wheat,blue,19425170
usa,220,Wheat,green,163731392
usa,220,Wheat,gray,22507968
usa,220,Wheat,total,205664672
usa,221,Barley,blue,86573248
usa,221,Barley,green,29180674
usa,221,Barley,gray,10683536
usa,221,Barley,total,126437480
usa,221,Cotton,blue,723211264
usa,221,Cotton,green,160207952
usa,221,Cotton,gray,45208168
usa,221,Cotton,total,928627840
usa,221,Maize,blue,99147504
usa,221,Maize,green,37507028
usa,221,Maize,gray,28162782
usa,221,Maize,total,164817216
usa,221,Potatoes,blue,5447112
usa,221,Potatoes,green,1597895
usa,221,Potatoes,gray,17760658
usa,221,Potatoes,total,24805662
usa,221,Sorghum,blue,18591996
usa,221,Sorghum,green,10029453
usa,221,Sorghum,gray,2429343
usa,221,Sorghum,total,31050788
usa,221,Wheat,blue,155552304
usa,221,Wheat,green,73736712
usa,221,Wheat,gray,29365226
usa,221,Wheat,total,258654112
usa,222,Barley,blue,98372472
usa,222,Barley,green,96651744
usa,222,Barley,gray,21962674
usa,222,Barley,total,216986912
usa,222,Maize,blue,62657924
usa,222,Maize,green,30974124
usa,222,Maize,gray,19999468
usa,222,Maize,total,113631512
usa,222,Olives,green,64
usa,222,Olives,gray,9
usa,222,Olives,total,73
usa,222,Potatoes,blue,13938116
usa,222,Potatoes,green,2992194
usa,222,Potatoes,gray,28437068
usa,222,Potatoes,total,45367384
usa,222,Wheat,blue,153609664
usa,222,Wheat,green,319875872
usa,222,Wheat,gray,48207860
usa,222,Wheat,total,521693888
usa,223,Barley,blue,332536224
usa,223,Barley,green,1933386240
usa,223,Barley,gray,304665792
usa,223,Barley,total,2570584576
usa,223,Cotton,blue,1095
usa,223,Cotton,green,465507
usa,223,Cotton,gray,36262
usa,223,Cotton,total,502865
usa,223,Maize,blue,8992922624
usa,223,Maize,green,35215810560
usa,223,Maize,gray,12026371072
usa,223,Maize,total,56235220992
usa,223,Millet,blue,12950637
usa,223,Millet,green,750151488
usa,223,Millet,gray,77242688
usa,223,Millet,total,840345216
usa,223,Potatoes,blue,36496896
usa,223,Potatoes,green,44391168
usa,223,Potatoes,gray,159876848
usa,223,Potatoes,total,240765136
usa,223,Rapeseed,blue,7737268
usa,223,Rapeseed,green,423832512
usa,223,Rapeseed,gray,60737588
usa,223,Rapeseed,total,492307776
usa,223,Sorghum,blue,44604884
usa,223,Sorghum,green,3806744576
usa,223,Sorghum,gray,401441728
usa,223,Sorghum,total,4252793856
usa,223,Soybean,blue,2412957440
usa,223,Soybean,green,25785528320
usa,223,Soybean,gray,163125040
usa,223,Soybean,total,28361582592
usa,223,Sunflower,blue,56827024
usa,223,Sunflower,green,2822798848
usa,223,Sunflower,gray,344535584
usa,223,Sunflower,total,3224158976
usa,223,Wheat,blue,773088192
usa,223,Wheat,green,35895447552
usa,223,Wheat,gray,4448982016
usa,223,Wheat,total,41117421568
usa,224,Barley,blue,458901
usa,224,Barley,green,3712579
usa,224,Barley,gray,592238
usa,224,Barley,total,4763718
usa,224,Cotton,blue,841670592
usa,224,Cotton,green,1406670976
usa,224,Cotton,gray,145954400
usa,224,Cotton,total,2394295296
usa,224,Groundnut,blue,97221040
usa,224,Groundnut,green,183073008
usa,224,Groundnut,gray,31065094
usa,224,Groundnut,total,311359392
usa,224,Maize,blue,3223801600
usa,224,Maize,green,4240038912
usa,224,Maize,gray,1586618112
usa,224,Maize,total,9050484736
usa,224,Millet,blue,600642
usa,224,Millet,green,26368478
usa,224,Millet,gray,2846352
usa,224,Millet,total,29815458
usa,224,Potatoes,blue,12165940
usa,224,Potatoes,green,7532424
usa,224,Potatoes,gray,26815002
usa,224,Potatoes,total,46513384
usa,224,Rice,blue,699282240
usa,224,Rice,green,439992864
usa,224,Rice,gray,167620816
usa,224,Rice,total,1306896640
usa,224,Sorghum,blue,377370080
usa,224,Sorghum,green,4972062208
usa,224,Sorghum,gray,550419072
usa,224,Sorghum,total,5899841536
usa,224,Soybean,blue,844093440
usa,224,Soybean,green,4047580160
usa,224,Soybean,gray,24555878
usa,224,Soybean,total,4916230144
usa,224,Sunflower,blue,40653140
usa,224,Sunflower,green,185837744
usa,224,Sunflower,gray,21917896
usa,224,Sunflower,total,248408432
usa,224,Wheat,blue,1531165440
usa,224,Wheat,green,26681722880
usa,224,Wheat,gray,2765171712
usa,224,Wheat,total,30977976320
usa,225,Barley,green,364736
usa,225,Barley,gray,50279
usa,225,Barley,total,415015
usa,225,Cotton,blue,3726470656
usa,225,Cotton,green,6983958528
usa,225,Cotton,gray,730076160
usa,225,Cotton,total,11440505856
usa,225,Groundnut,blue,232343936
usa,225,Groundnut,green,297726016
usa,225,Groundnut,gray,57236996
usa,225,Groundnut,total,587307136
usa,225,Maize,blue,655025920
usa,225,Maize,green,2129113728
usa,225,Maize,gray,734246720
usa,225,Maize,total,3518378240
usa,225,Millet,blue,2820158
usa,225,Millet,green,3492833
usa,225,Millet,gray,342408
usa,225,Millet,total,6655397
usa,225,Potatoes,blue,36808260
usa,225,Potatoes,green,22461506
usa,225,Potatoes,gray,79872976
usa,225,Potatoes,total,139142768
usa,225,Rice,blue,268191744
usa,225,Rice,green,208114400
usa,225,Rice,gray,67708968
usa,225,Rice,total,544015488
usa,225,Sorghum,blue,348786976
usa,225,Sorghum,green,3740686848
usa,225,Sorghum,gray,420252416
usa,225,Sorghum,total,4509723648
usa,225,Soybean,blue,46303184
usa,225,Soybean,green,334780864
usa,225,Soybean,gray,1919111
usa,225,Soybean,total,383003232
usa,225,Sugarcane,blue,13817
usa,225,Sugarcane,green,66262220
usa,225,Sugarcane,gray,8097210
usa,225,Sugarcane,total,74373232
usa,225,Sunflower,blue,28102890
usa,225,Sunflower,green,110784496
usa,225,Sunflower,gray,14110522
usa,225,Sunflower,total,152997856
usa,225,Wheat,blue,477997920
usa,225,Wheat,green,3569345024
usa,225,Wheat,gray,392813280
usa,225,Wheat,total,4440160768
usa,226,Barley,blue,49484
usa,226,Barley,green,26742908
usa,226,Barley,gray,3780792
usa,226,Barley,total,30573176
usa,226,Cotton,blue,279878336
usa,226,Cotton,green,6477836288
usa,226,Cotton,gray,486295136
usa,226,Cotton,total,7244001280
usa,226,Groundnut,blue,118681856
usa,226,Groundnut,green,1728620416
usa,226,Groundnut,gray,230057328
usa,226,Groundnut,total,2077360512
usa,226,Maize,blue,143339232
usa,226,Maize,green,3413545984
usa,226,Maize,gray,1028157312
usa,226,Maize,total,4585034752
usa,226,Potatoes,blue,14639201
usa,226,Potatoes,green,52275904
usa,226,Potatoes,gray,209871392
usa,226,Potatoes,total,276786528
usa,226,Rice,blue,17065232
usa,226,Rice,green,27792650
usa,226,Rice,gray,6267779
usa,226,Rice,total,51125668
usa,226,Sorghum,blue,1981487
usa,226,Sorghum,green,73308744
usa,226,Sorghum,gray,8388944
usa,226,Sorghum,total,83679104
usa,226,Soybean,blue,27511498
usa,226,Soybean,green,4921274368
usa,226,Soybean,gray,24882926
usa,226,Soybean,total,4973679616
usa,226,Sugarcane,blue,735345792
usa,226,Sugarcane,green,2847512832
usa,226,Sugarcane,gray,193942240
usa,226,Sugarcane,total,3776800256
usa,226,Wheat,blue,14891857
usa,226,Wheat,green,2420688384
usa,226,Wheat,gray,253864240
usa,226,Wheat,total,2689446656
usa,227,Barley,blue,17679
usa,227,Barley,green,49660864
usa,227,Barley,gray,7112381
usa,227,Barley,total,56790924
usa,227,Maize,blue,148081168
usa,227,Maize,green,8278208000
usa,227,Maize,gray,2816753152
usa,227,Maize,total,11243046912
usa,227,Potatoes,blue,56718620
usa,227,Potatoes,green,103278176
usa,227,Potatoes,gray,348596448
usa,227,Potatoes,total,508593216
usa,227,Soybean,blue,92038664
usa,227,Soybean,green,7255781888
usa,227,Soybean,gray,45979072
usa,227,Soybean,total,7393803776
usa,227,Sunflower,blue,1404
usa,227,Sunflower,green,2450504
usa,227,Sunflower,gray,263150
usa,227,Sunflower,total,2715057
usa,227,Wheat,blue,8738830
usa,227,Wheat,green,2698954496
usa,227,Wheat,gray,270131488
usa,227,Wheat,total,2977826560
usa,228,Barley,blue,1471
usa,228,Barley,green,27533834
usa,228,Barley,gray,3772463
usa,228,Barley,total,31307764
usa,228,Cotton,blue,1350
usa,228,Cotton,green,1940254
usa,228,Cotton,gray,155427
usa,228,Cotton,total,2097030
usa,228,Maize,blue,91793904
usa,228,Maize,green,17011258368
usa,228,Maize,gray,5585400320
usa,228,Maize,total,22688399360
usa,228,Potatoes,blue,1354400
usa,228,Potatoes,green,6627839
usa,228,Potatoes,gray,19463176
usa,228,Potatoes,total,27445410
usa,228,Sorghum,blue,53833
usa,228,Sorghum,green,80551592
usa,228,Sorghum,gray,9327609
usa,228,Sorghum,total,89933016
usa,228,Soybean,blue,65343732
usa,228,Soybean,green,17233846272
usa,228,Soybean,gray,104467800
usa,228,Soybean,total,17403664384
usa,228,Sunflower,blue,2867
usa,228,Sunflower,green,2048492
usa,228,Sunflower,gray,222986
usa,228,Sunflower,total,2274345
usa,228,Wheat,blue,12395771
usa,228,Wheat,green,3141315072
usa,228,Wheat,gray,290535616
usa,228,Wheat,total,3444248064
usa,229,Barley,blue,694289920
usa,229,Barley,green,1021074816
usa,229,Barley,gray,206491616
usa,229,Barley,total,1921858432
usa,229,Maize,blue,257125136
usa,229,Maize,green,172066272
usa,229,Maize,gray,134562896
usa,229,Maize,total,563754048
usa,229,Potatoes,blue,1298431360
usa,229,Potatoes,green,309290784
usa,229,Potatoes,gray,2466499584
usa,229,Potatoes,total,4074229248
usa,229,Rapeseed,blue,5199735
usa,229,Rapeseed,green,34806156
usa,229,Rapeseed,gray,7094008
usa,229,Rapeseed,total,47099892
usa,229,Wheat,blue,1876419328
usa,229,Wheat,green,6894004224
usa,229,Wheat,gray,1029178816
usa,229,Wheat,total,9799622656
usa,230,Cotton,blue,5849324
usa,230,Cotton,green,443559680
usa,230,Cotton,gray,32397814
usa,230,Cotton,total,481806976
usa,230,Maize,blue,5324911
usa,230,Maize,green,594953408
usa,230,Maize,gray,185974608
usa,230,Maize,total,786253312
usa,230,Potatoes,blue,11085
usa,230,Potatoes,green,2555548
usa,230,Potatoes,gray,6350822
usa,230,Potatoes,total,8917457
usa,230,Sorghum,blue,50665
usa,230,Sorghum,green,4710347
usa,230,Sorghum,gray,458196
usa,230,Sorghum,total,5219207
usa,230,Soybean,blue,1568754
usa,230,Soybean,green,767401792
usa,230,Soybean,gray,4275821
usa,230,Soybean,total,773246784
usa,230,Wheat,blue,111214
usa,230,Wheat,green,248851952
usa,230,Wheat,gray,23145874
usa,230,Wheat,total,272108928
usa,231,Barley,blue,91104296
usa,231,Barley,green,42174980
usa,231,Barley,gray,11384223
usa,231,Barley,total,144663536
usa,231,Cotton,blue,161448800
usa,231,Cotton,green,149231600
usa,231,Cotton,gray,21323646
usa,231,Cotton,total,332004000
usa,231,Groundnut,blue,326523
usa,231,Groundnut,green,1572971
usa,231,Groundnut,gray,300225
usa,231,Groundnut,total,2199719
usa,231,Maize,blue,63175316
usa,231,Maize,green,44007044
usa,231,Maize,gray,21994920
usa,231,Maize,total,129177280
usa,231,Potatoes,blue,161349536
usa,231,Potatoes,green,57672560
usa,231,Potatoes,gray,355064576
usa,231,Potatoes,total,574086400
usa,231,Sorghum,blue,42555492
usa,231,Sorghum,green,151197952
usa,231,Sorghum,gray,19856624
usa,231,Sorghum,total,213610048
usa,231,Soybean,blue,1013138
usa,231,Soybean,green,2145926
usa,231,Soybean,gray,16359
usa,231,Soybean,total,3175424
usa,231,Sugarcane,green,28600338
usa,231,Sugarcane,gray,3698206
usa,231,Sugarcane,total,32298538
usa,231,Sunflower,blue,584758
usa,231,Sunflower,green,1262490
usa,231,Sunflower,gray,175560
usa,231,Sunflower,total,2022807
usa,231,Wheat,blue,44516112
usa,231,Wheat,green,66689080
usa,231,Wheat,gray,12345314
usa,231,Wheat,total,123550480
usa,232,Barley,blue,29
usa,232,Barley,green,35053608
usa,232,Barley,gray,5112099
usa,232,Barley,total,40165716
usa,232,Maize,blue,65655
usa,232,Maize,green,25290074
usa,232,Maize,gray,8511875
usa,232,Maize,total,33867608
usa,232,Potatoes,blue,3899079
usa,232,Potatoes,green,54382924
usa,232,Potatoes,gray,174807840
usa,232,Potatoes,total,233089920
usa,232,Rapeseed,green,2880073
usa,232,Rapeseed,gray,376115
usa,232,Rapeseed,total,3256188
usa,232,Soybean,blue,216
usa,232,Soybean,green,1403818
usa,232,Soybean,gray,9808
usa,232,Soybean,total,1413843
usa,232,Wheat,blue,43
usa,232,Wheat,green,1036382
usa,232,Wheat,gray,118105
usa,232,Wheat,total,1154530
usa,233,Barley,blue,1770684
usa,233,Barley,green,212172416
usa,233,Barley,gray,29868690
usa,233,Barley,total,243811648
usa,233,Cotton,blue,155180
usa,233,Cotton,green,39281228
usa,233,Cotton,gray,2615551
usa,233,Cotton,total,42051960
usa,233,Groundnut,blue,115447
usa,233,Groundnut,green,19761376
usa,233,Groundnut,gray,2375771
usa,233,Groundnut,total,22252592
usa,233,Maize,blue,53049288
usa,233,Maize,green,3201591808
usa,233,Maize,gray,1039202176
usa,233,Maize,total,4293842432
usa,233,Potatoes,blue,12957659
usa,233,Potatoes,green,29531152
usa,233,Potatoes,gray,96818208
usa,233,Potatoes,total,139307040
usa,233,Sorghum,blue,24386
usa,233,Sorghum,green,26597674
usa,233,Sorghum,gray,3273772
usa,233,Sorghum,total,29895820
usa,233,Soybean,blue,28154314
usa,233,Soybean,green,2531392256
usa,233,Soybean,gray,14533680
usa,233,Soybean,total,2574082816
usa,233,Sunflower,blue,140
usa,233,Sunflower,green,30002
usa,233,Sunflower,gray,3357
usa,233,Sunflower,total,33499
usa,233,Wheat,blue,4473372
usa,233,Wheat,green,1371722624
usa,233,Wheat,gray,129234504
usa,233,Wheat,total,1505429888
uzb,52,Barley,blue,2458673
uzb,52,Barley,green,7232247
uzb,52,Barley,total,9690918
uzb,52,Cotton,blue,758362496
uzb,52,Cotton,green,14253487
uzb,52,Cotton,total,772615808
uzb,52,Groundnut,green,341007
uzb,52,Groundnut,total,341007
uzb,52,Maize,blue,13506752
uzb,52,Maize,green,2402155
uzb,52,Maize,total,15908906
uzb,52,Millet,blue,79420
uzb,52,Millet,green,108621
uzb,52,Millet,total,188040
uzb,52,Olives,blue,39752
uzb,52,Olives,green,13838
uzb,52,Olives,total,53589
uzb,52,Potatoes,blue,8470317
uzb,52,Potatoes,green,1119862
uzb,52,Potatoes,total,9590177
uzb,52,Rapeseed,green,157256
uzb,52,Rapeseed,total,157256
uzb,52,Rice,blue,58393056
uzb,52,Rice,green,4470645
uzb,52,Rice,total,62863692
uzb,52,Sorghum,blue,790626
uzb,52,Sorghum,green,444343
uzb,52,Sorghum,total,1234970
uzb,52,Sunflower,blue,787742
uzb,52,Sunflower,green,475166
uzb,52,Sunflower,total,1262908
uzb,52,Wheat,blue,54681980
uzb,52,Wheat,green,112417832
uzb,52,Wheat,total,167099792
uzb,58,Barley,blue,9111769
uzb,58,Barley,green,121841472
uzb,58,Barley,total,130953160
uzb,58,Cotton,blue,5879425024
uzb,58,Cotton,green,616113600
uzb,58,Cotton,total,6495545344
uzb,58,Groundnut,green,4955193
uzb,58,Groundnut,total,4955193
uzb,58,Maize,blue,95742904
uzb,58,Maize,green,30914908
uzb,58,Maize,total,126657808
uzb,58,Millet,blue,521760
uzb,58,Millet,green,1806326
uzb,58,Millet,total,2328088
uzb,58,Olives,blue,303280
uzb,58,Olives,green,197658
uzb,58,Olives,total,500937
uzb,58,Potatoes,blue,65183036
uzb,58,Potatoes,green,25068532
uzb,58,Potatoes,total,90251664
uzb,58,Rapeseed,green,3199813
uzb,58,Rapeseed,total,3199813
uzb,58,Rice,blue,450405280
uzb,58,Rice,green,68912288
uzb,58,Rice,total,519317984
uzb,58,Sorghum,blue,5406045
uzb,58,Sorghum,green,6503379
uzb,58,Sorghum,total,11909424
uzb,58,Sunflower,blue,5181655
uzb,58,Sunflower,green,6508550
uzb,58,Sunflower,total,11690202
uzb,58,Wheat,blue,235129536
uzb,58,Wheat,green,2053194240
uzb,58,Wheat,total,2288323328
uzb,76,Barley,blue,3180606
uzb,76,Barley,green,96447976
uzb,76,Barley,gray,5307
uzb,76,Barley,total,99633888
uzb,76,Cotton,blue,4466420736
uzb,76,Cotton,green,542708288
uzb,76,Cotton,gray,19784
uzb,76,Cotton,total,5009146880
uzb,76,Groundnut,green,4101862
uzb,76,Groundnut,total,4101862
uzb,76,Maize,blue,72114064
uzb,76,Maize,green,30435218
uzb,76,Maize,gray,23709
