# File: EIA_860_generators_retired_2016.csv
# Title: EIA 2016 Form EIA-860 Data - Schedule 3; 'Generator Data' (Retired & Canceled Units Only)
# Unit: MW
# Comments: Selected columns from original form
# Source: https://www.eia.gov/electricity/data/eia860/
# Column types: cicccccinni 
# ----------
State,Plant.Code,Generator.ID,Status,Technology,Prime.Mover,Energy.Source.1,Operating.Year,Nameplate.Capacity..MW.,Summer.Capacity..MW.,Retirement.Year
IA,56072,1,RE,Petroleum Liquids,IC,DFO,1998,1.1,1,2012
CA,56080,E1,RE,Other Waste Biomass,IC,OBG,1953,0.8,0.8,2008
CA,56080,E3,RE,Other Waste Biomass,IC,OBG,1953,0.8,0.8,2015
CA,56080,E6,RE,Other Waste Biomass,IC,OBG,1963,1.8,1.8,2008
OR,56124,GT1,RE,Natural Gas Fired Combustion Turbine,GT,NG,2002,54,41.6,2008
OR,56124,GT2,RE,Natural Gas Fired Combustion Turbine,GT,NG,2002,54,41.6,2007
OR,56124,TG1,RE,Wood/Wood Waste Biomass,ST,WDS,1979,12.5,4.5,2015
OR,56124,TG2,RE,Wood/Wood Waste Biomass,ST,WDS,1980,42.8,11.9,2016
SC,56130,1,RE,Petroleum Liquids,IC,DFO,2003,2.9,,2009
AK,56146,3,RE,Petroleum Liquids,IC,DFO,1983,0.3,0.3,2007
WI,56149,5,IP,Landfill Gas,IC,LFG,,0.8,0.7,
TX,56152,CTG2,IP,Natural Gas Fired Combined Cycle,CT,NG,,180,180,
UT,56163,1,RE,Conventional Steam Coal,ST,BIT,1943,50,50,2016
UT,56163,2,RE,Conventional Steam Coal,ST,BIT,1943,25,25,2016
UT,56163,3,RE,Conventional Steam Coal,ST,BIT,1946,25,25,2016
UT,56163,5CTG,CN,Natural Gas Fired Combined Cycle,CT,NG,,207.9,176.9,
UT,56163,MCHP,CN,Natural Gas Fired Combustion Turbine,GT,NG,,6.4,5.9,
CA,56170,UNT1,RE,Landfill Gas,IC,LFG,2003,1.3,1.3,2016
CA,56170,UNT2,RE,Landfill Gas,IC,LFG,2003,1.3,1.3,2016
MI,56183,1,RE,Petroleum Liquids,IC,DFO,1999,1.6,1.6,2006
MI,56183,2,RE,Petroleum Liquids,IC,DFO,1999,1.8,1.8,2006
MI,56183,3,RE,Petroleum Liquids,IC,DFO,1999,1.6,1.6,2006
MI,56183,4,RE,Petroleum Liquids,IC,DFO,1999,1.6,1.6,2006
MI,56183,5,RE,Petroleum Liquids,IC,DFO,1999,1.8,1.8,2006
MI,56183,6,RE,Petroleum Liquids,IC,DFO,1999,1.6,1.6,2006
MI,56183,7,RE,Petroleum Liquids,IC,DFO,1999,1.6,1.6,2006
MI,56183,8,RE,Petroleum Liquids,IC,DFO,1999,1.6,1.6,2006
MI,56183,9,RE,Petroleum Liquids,IC,DFO,1999,1.6,1.6,2006
CT,56189,1,RE,Petroleum Liquids,GT,DFO,2003,23.2,23.2,2004
CT,56189,2,RE,Petroleum Liquids,GT,DFO,2003,23.2,23.2,2004
CT,56189,6,RE,Petroleum Liquids,GT,DFO,2004,23.2,23.2,2006
CA,56213,WND1,RE,Onshore Wind Turbine,WT,WND,1985,8.1,8.1,2014
CA,56213,WND2,RE,Onshore Wind Turbine,WT,WND,1987,13.8,13.8,2014
KS,56219,J1,RE,Onshore Wind Turbine,WT,WND,1999,0.7,0.8,2008
KS,56219,J2,RE,Onshore Wind Turbine,WT,WND,1999,0.7,0.8,2008
NV,56224,2,IP,Petroleum Liquids,GT,DFO,,41.9,26,
NV,56224,3,IP,Petroleum Liquids,GT,DFO,,41.9,26,
NV,56224,4,IP,Petroleum Liquids,GT,DFO,,41.9,26,
NV,56224,5,IP,Petroleum Liquids,GT,DFO,,41.9,26,
AZ,56228,PV2,IP,Solar Photovoltaic,PV,SUN,,7,7,
GA,56231,3,RE,Petroleum Liquids,IC,DFO,2003,1.5,1.5,2003
CT,56256,JS 1,RE,Petroleum Liquids,IC,DFO,2005,1.8,2,2011
WA,56281,GEN1,IP,Wood/Wood Waste Biomass,ST,WDS,,28,17,
CA,56305,1,IP,Natural Gas Fired Combustion Turbine,GT,NG,,50.5,48.3,
CA,56305,2,IP,Natural Gas Fired Combustion Turbine,GT,NG,,50.5,48.3,
CA,56305,3,IP,Natural Gas Fired Combustion Turbine,GT,NG,,50.5,48.3,
CA,56306,1,IP,Natural Gas Fired Combustion Turbine,GT,NG,,48,48,
ID,56317,2,IP,Geothermal,BT,GEO,,18,12.5,
VA,56318,1,RE,Landfill Gas,IC,LFG,2004,1,1,2016
VA,56318,2,RE,Landfill Gas,IC,LFG,2004,1,1,2016
NY,56323,GEN5,IP,Landfill Gas,IC,LFG,,1.6,1.6,
NY,56323,GEN6,IP,Landfill Gas,IC,LFG,,1.6,1.6,
NY,56323,GEN7,IP,Landfill Gas,IC,LFG,,1.6,1.6,
NY,56323,GEN8,IP,Landfill Gas,IC,LFG,,1.6,1.6,
HI,56330,DG1,RE,Petroleum Liquids,IC,DFO,2005,1.6,1.6,2010
HI,56330,DG2,RE,Petroleum Liquids,IC,DFO,2005,1.6,1.6,2010
HI,56330,DG3,RE,Petroleum Liquids,IC,DFO,2005,1.6,1.6,2010
HI,56330,DG4,RE,Petroleum Liquids,IC,DFO,2007,1.6,1.6,2010
HI,56330,DG5,RE,Petroleum Liquids,IC,DFO,2007,1.6,1.6,2010
HI,56330,DG6,RE,Petroleum Liquids,IC,DFO,2007,1.6,1.6,2010
HI,56331,DG1,RE,Petroleum Liquids,IC,DFO,2005,1.6,1.6,2010
HI,56331,DG2,RE,Petroleum Liquids,IC,DFO,2005,1.6,1.6,2010
HI,56331,DG3,RE,Petroleum Liquids,IC,DFO,2005,1.6,1.6,2010
HI,56332,DG1,RE,Petroleum Liquids,IC,DFO,2005,1.6,1.6,2010
HI,56332,DG2,RE,Petroleum Liquids,IC,DFO,2005,1.6,1.6,2010
HI,56332,DG3,RE,Petroleum Liquids,IC,DFO,2005,1.6,1.6,2010
FL,56352,1,CN,Natural Gas Fired Combustion Turbine,GT,NG,,220,204,
FL,56352,2,CN,Natural Gas Fired Combustion Turbine,GT,NG,,220,204,
FL,56352,3,IP,Natural Gas Fired Combustion Turbine,GT,NG,,62,56,
FL,56352,4,IP,Natural Gas Fired Combustion Turbine,GT,NG,,62,56,
FL,56352,5,IP,Natural Gas Fired Combustion Turbine,GT,NG,,178,149,
FL,56352,6,IP,Natural Gas Fired Combustion Turbine,GT,NG,,178,149,
FL,56352,7,IP,Natural Gas Fired Combustion Turbine,GT,NG,,62,56,
FL,56353,3,IP,Natural Gas Fired Combustion Turbine,GT,NG,,45,43,
FL,56353,4,IP,Natural Gas Fired Combustion Turbine,GT,NG,,54,54,
FL,56354,5,IP,Natural Gas Fired Combustion Turbine,GT,NG,,100,88,
FL,56354,6,IP,Natural Gas Fired Combustion Turbine,GT,NG,,100,88,
WI,56366,1,IP,Landfill Gas,IC,LFG,,1,1,
WI,56366,2,IP,Landfill Gas,IC,LFG,,1,1,
WI,56366,3,IP,Landfill Gas,IC,LFG,,1,1,
WI,56366,4,IP,Landfill Gas,IC,LFG,,0.8,0.7,
NY,56370,1,IP,Onshore Wind Turbine,WT,WND,,79.5,79.5,
TX,56373,DOMG1,RE,Natural Gas Fired Combustion Turbine,GT,NG,2004,5,5,2013
NY,56398,1,IP,Onshore Wind Turbine,WT,WND,,80,80,
TX,56401,GEN2,CN,Petroleum Liquids,IC,DFO,,1.5,1.5,
TX,56401,GEN3,CN,Petroleum Liquids,IC,DFO,,1.5,1.5,
WY,56452,1,IP,Conventional Steam Coal,ST,BIT,,350,350,
IL,56462,GEN6,RE,Petroleum Liquids,IC,DFO,2005,2,1.4,2011
NJ,56511,GEN3,RE,Landfill Gas,IC,LFG,2004,0.9,0.9,2012
HI,56514,DG1,RE,Petroleum Liquids,IC,DFO,2006,1.6,1.6,2010
HI,56514,DG2,RE,Petroleum Liquids,IC,DFO,2006,1.6,1.6,2010
HI,56514,DG3,RE,Petroleum Liquids,IC,DFO,2006,1.6,1.6,2010
HI,56515,DG1,RE,Petroleum Liquids,IC,DFO,2006,1.6,1.6,2010
HI,56515,DG2,RE,Petroleum Liquids,IC,DFO,2006,1.6,1.6,2010
HI,56515,DG3,RE,Petroleum Liquids,IC,DFO,2006,1.6,1.6,2010
WI,56525,GEN6,RE,Landfill Gas,IC,LFG,2007,0.8,0.8,2011
WI,56525,GEN7,RE,Landfill Gas,IC,LFG,2007,0.8,0.8,2011
CA,56533,GEN1,RE,Landfill Gas,IC,LFG,2004,1.3,1.3,2013
CA,56533,GEN2,RE,Landfill Gas,IC,LFG,2004,1.3,1.3,2013
CA,56533,GEN3,RE,Landfill Gas,IC,LFG,2004,1.3,1.3,2013
CA,56533,GEN4,RE,Landfill Gas,IC,LFG,2004,1.3,1.3,2013
CA,56533,GEN5,RE,Landfill Gas,IC,LFG,2004,1.3,1.3,2013
CA,56534,GEN1,RE,Landfill Gas,IC,LFG,2004,1.3,1.3,2016
CA,56534,GEN2,RE,Landfill Gas,IC,LFG,2004,1.3,1.3,2016
CA,56534,GEN3,RE,Landfill Gas,IC,LFG,2004,1.3,1.3,2016
CA,56535,GEN1,RE,Landfill Gas,IC,LFG,2004,1.3,1.3,2016
CA,56535,GEN2,RE,Landfill Gas,IC,LFG,2004,1.3,1.3,2016
CO,56566,1,IP,Conventional Hydroelectric,HY,WAT,,1.2,1.2,
CA,56631,TFC,RE,Other Waste Biomass,FC,OBG,2009,1.2,1.1,2012
NV,56642,1,IP,Conventional Steam Coal,ST,SUB,,750,750,
NV,56642,2,IP,Conventional Steam Coal,ST,SUB,,750,750,
IL,56653,1,IP,Onshore Wind Turbine,WT,WND,,57.8,57.8,
PA,56655,1,IP,Onshore Wind Turbine,WT,WND,,41,41,
NM,56656,1,IP,Onshore Wind Turbine,WT,WND,,110.4,110.4,
IL,56657,1,IP,Onshore Wind Turbine,WT,WND,,70,70,
TX,56658,1,IP,Onshore Wind Turbine,WT,WND,,79.2,79.2,
TX,56662,1,IP,Onshore Wind Turbine,WT,WND,,187.2,187.2,
IL,56663,1,IP,Onshore Wind Turbine,WT,WND,,80,80,
OK,56665,DR2,IP,Onshore Wind Turbine,WT,WND,,92,92,
CA,56676,CTG1,IP,Natural Gas Fired Combustion Turbine,GT,NG,,48.2,46.5,
FL,56799,3,IP,Natural Gas Fired Combined Cycle,CA,NG,,230,166.6,
CA,56820,1,IP,Conventional Hydroelectric,HY,WAT,,2.8,2.8,
CA,56821,1,IP,Conventional Hydroelectric,HY,WAT,,2.2,2.2,
CA,56822,1,IP,Conventional Hydroelectric,HY,WAT,,3.6,3.6,
NC,56849,1,IP,Natural Gas Fired Combustion Turbine,GT,NG,,45.5,40,
TN,56866,1,RE,Landfill Gas,IC,LFG,2000,1.4,1.4,2011
TN,56866,2,RE,Landfill Gas,IC,LFG,2000,1.4,1.4,2011
GA,56867,1,RE,Landfill Gas,IC,LFG,2003,1.4,1.4,2012
PA,56873,2,RE,Landfill Gas,IC,LFG,2008,1.1,1.1,2010
PA,56885,GEN 1,IP,Wood/Wood Waste Biomass,ST,WDS,,5.2,5.2,
PA,56886,GEN 1,IP,Landfill Gas,IC,LFG,,1.6,1.6,
NJ,56888,GEN 5,IP,Solar Photovoltaic,PV,SUN,,0.5,0.5,
NJ,56888,GEN 6,IP,Solar Photovoltaic,PV,SUN,,0.5,0.5,
NJ,56888,GEN 7,IP,Solar Photovoltaic,PV,SUN,,0.5,0.5,
NJ,56888,GEN 8,IP,Solar Photovoltaic,PV,SUN,,0.5,0.5,
NJ,56888,GEN 9,IP,Solar Photovoltaic,PV,SUN,,0.5,0.5,
NJ,56888,GEN10,IP,Solar Photovoltaic,PV,SUN,,0.5,0.5,
NY,56903,1,CN,Onshore Wind Turbine,WT,WND,,21,21,
CA,56926,1,IP,Onshore Wind Turbine,WT,WND,,19.5,19.5,
TX,56931,GEN7,RE,Wood/Wood Waste Biomass,ST,WDS,2011,44,50,2015
WI,56937,GEN7,RE,Petroleum Liquids,IC,DFO,1996,3.1,3.1,2007
CA,56955,1,IP,Natural Gas Fired Combustion Turbine,GT,NG,,48,49,
PA,56957,LFG6,IP,Landfill Gas,IC,LFG,,1.6,1.6,
PA,56957,LFG7,IP,Landfill Gas,IC,LFG,,1.6,1.6,
,56976,,,,,,,,,
,56976,,,,,,,,,
,56976,,,,,,,,,
,56976,,,,,,,,,
KY,56977,1,RE,Landfill Gas,IC,LFG,2009,2,1.6,2015
NY,56987,GEN4,IP,Landfill Gas,IC,LFG,,1.6,1.6,
CO,56998,GT3,IP,Natural Gas Fired Combustion Turbine,GT,NG,,100,90,
NC,57029,5,IP,Natural Gas Fired Combustion Turbine,GT,NG,,184,180.8,
NC,57029,6,IP,Natural Gas Fired Combustion Turbine,GT,NG,,184,180.8,
NC,57029,7,IP,Natural Gas Fired Combustion Turbine,GT,NG,,184,180.8,
NC,57029,8,IP,Natural Gas Fired Combustion Turbine,GT,NG,,184,180.8,
AK,57051,UNIT5,RE,Petroleum Liquids,IC,DFO,1990,0.4,0.4,2015
AK,57053,G309,IP,Petroleum Liquids,IC,DFO,,0.5,0.5,
AK,57053,UNIT1,RE,Petroleum Liquids,IC,DFO,2008,0.4,0.4,2016
AK,57053,UNIT2,RE,Petroleum Liquids,IC,DFO,1999,0.5,0.5,2016
AK,57053,UNIT3,RE,Petroleum Liquids,IC,DFO,1993,0.4,0.4,2016
AK,57055,UNIT1,RE,Petroleum Liquids,IC,DFO,2007,0.5,0.5,2014
AK,57055,UNIT2,RE,Petroleum Liquids,IC,DFO,1992,0.4,0.4,2014
AK,57055,UNIT3,RE,Petroleum Liquids,IC,DFO,1990,0.3,0.3,2014
AK,57061,UNIT1,RE,Petroleum Liquids,IC,DFO,2005,0.5,0.5,2015
AK,57061,UNIT2,RE,Petroleum Liquids,IC,DFO,2000,0.3,0.3,2015
AK,57061,UNIT3,RE,Petroleum Liquids,IC,DFO,1995,0.2,0.2,2015
AK,57062,UNIT1,RE,Petroleum Liquids,IC,DFO,1985,0.3,0.3,2006
HI,57087,2,RE,Batteries,BA,MWH,2011,15,15,2013
ME,57088,1,IP,Onshore Wind Turbine,WT,WND,,48,48,
,57127,,,,,,,,,
,57127,,,,,,,,,
,57127,,,,,,,,,
,57127,,,,,,,,,
,57127,,,,,,,,,
,57127,,,,,,,,,
,57127,,,,,,,,,
,57127,,,,,,,,,
CA,57164,GEN1,IP,Landfill Gas,IC,LFG,,1.6,1.6,
CA,57164,GEN2,IP,Landfill Gas,IC,LFG,,1.6,1.6,
CA,57164,GEN3,IP,Landfill Gas,IC,LFG,,1.6,1.6,
CO,57174,CHW3,IP,Onshore Wind Turbine,WT,WND,,19.7,19.7,
PA,57183,3,IP,Landfill Gas,IC,LFG,,1.6,1.6,
NY,57193,WTG,IP,Onshore Wind Turbine,WT,WND,,75,75,
AK,57206,2,IP,Natural Gas Fired Combustion Turbine,GT,NG,,50,44,
GA,57209,3,IP,Natural Gas Fired Combined Cycle,CA,NG,,0,,
GA,57209,3A,IP,Natural Gas Fired Combined Cycle,CT,NG,,0,,
GA,57209,3B,IP,Natural Gas Fired Combined Cycle,CT,NG,,0,,
,57218,,,,,,,,,
,57218,,,,,,,,,
,57218,,,,,,,,,
,57222,,,,,,,,,
,57223,,,,,,,,,
,57224,,,,,,,,,
,57226,,,,,,,,,
,57228,,,,,,,,,
,57228,,,,,,,,,
,57228,,,,,,,,,
,57231,,,,,,,,,
,57232,,,,,,,,,
,57233,,,,,,,,,
,57233,,,,,,,,,
,57233,,,,,,,,,
,57233,,,,,,,,,
,57233,,,,,,,,,
,57233,,,,,,,,,
,57233,,,,,,,,,
,57233,,,,,,,,,
,57233,,,,,,,,,
,57234,,,,,,,,,
,57234,,,,,,,,,
,57234,,,,,,,,,
,57234,,,,,,,,,
,57234,,,,,,,,,
,57234,,,,,,,,,
,57234,,,,,,,,,
,57235,,,,,,,,,
,57235,,,,,,,,,
,57235,,,,,,,,,
,57235,,,,,,,,,
,57235,,,,,,,,,
,57236,,,,,,,,,
HI,57242,1,IP,Solar Photovoltaic,PV,SUN,,5,5,
,57246,,,,,,,,,
,57246,,,,,,,,,
,57247,,,,,,,,,
MN,57255,2,IP,Onshore Wind Turbine,WT,WND,,300,300,
PA,57256,2,IP,Solar Photovoltaic,PV,SUN,,9.9,3.8,
CA,57295,2,IP,Solar Photovoltaic,PV,SUN,,66,66,
CA,57304,1,IP,Solar Photovoltaic,PV,SUN,,200,200,
CA,57307,1,IP,Solar Photovoltaic,PV,SUN,,2,2,
CA,57312,1,IP,Solar Photovoltaic,PV,SUN,,1.1,1.1,
AZ,57324,PV1,IP,Solar Photovoltaic,PV,SUN,,15,12.8,
RI,57350,WTG-1,RE,Onshore Wind Turbine,WT,WND,2009,1.5,1.5,2016
UT,57353,1,RE,Geothermal,BT,GEO,2009,14,11,2013
OH,57371,TPS50,CN,Solar Photovoltaic,PV,SUN,,44,44,
OH,57371,TPS51,CN,Solar Photovoltaic,PV,SUN,,0,,
OH,57371,TPS52,CN,Solar Photovoltaic,PV,SUN,,0,,
AZ,57373,AGU01,IP,Solar Photovoltaic,PV,SUN,,290,290,
AZ,57391,TAA1,IP,Solar Photovoltaic,PV,SUN,,2.8,2.8,
OR,57398,1,IP,Other Waste Biomass,ST,OBS,,26.8,24,
OH,57411,GEN6,IP,Landfill Gas,IC,LFG,,0.8,0.8,
CA,57477,G3201,IP,Geothermal,ST,GEO,,70,60,
CA,57478,G3202,IP,Geothermal,ST,GEO,,70,60,
CA,57479,G303,IP,Geothermal,ST,GEO,,70,60,
FL,57502,3,IP,Landfill Gas,IC,LFG,,1.6,1.5,
TX,57508,GEN1,RE,Landfill Gas,IC,LFG,2011,1.6,1.4,2016
TX,57508,GEN2,RE,Landfill Gas,IC,LFG,2011,1.6,1.4,2016
IN,57518,1,IP,Onshore Wind Turbine,WT,WND,,20,20,
IN,57518,2,IP,Onshore Wind Turbine,WT,WND,,19.2,19.2,
CA,57521,2,IP,Solar Photovoltaic,PV,SUN,,10,10,
,57528,,,,,,,,,
,57528,,,,,,,,,
,57528,,,,,,,,,
,57528,,,,,,,,,
,57528,,,,,,,,,
,57528,,,,,,,,,
,57528,,,,,,,,,
,57528,,,,,,,,,
,57528,,,,,,,,,
,57532,,,,,,,,,
,57532,,,,,,,,,
,57532,,,,,,,,,
,57533,,,,,,,,,
,57533,,,,,,,,,
,57537,,,,,,,,,
,57537,,,,,,,,,
,57537,,,,,,,,,
,57537,,,,,,,,,
,57537,,,,,,,,,
,57537,,,,,,,,,
,57537,,,,,,,,,
,57537,,,,,,,,,
,57537,,,,,,,,,
,57537,,,,,,,,,
,57537,,,,,,,,,
,57537,,,,,,,,,
,57537,,,,,,,,,
,57537,,,,,,,,,
,57538,,,,,,,,,
,57538,,,,,,,,,
,57538,,,,,,,,,
,57538,,,,,,,,,
,57538,,,,,,,,,
,57538,,,,,,,,,
,57538,,,,,,,,,
,57538,,,,,,,,,
,57538,,,,,,,,,
,57538,,,,,,,,,
,57538,,,,,,,,,
,57538,,,,,,,,,
,57538,,,,,,,,,
,57538,,,,,,,,,
,57538,,,,,,,,,
,57538,,,,,,,,,
,57538,,,,,,,,,
,57538,,,,,,,,,
,57538,,,,,,,,,
,57538,,,,,,,,,
,57539,,,,,,,,,
,57539,,,,,,,,,
,57539,,,,,,,,,
,57539,,,,,,,,,
,57539,,,,,,,,,
,57539,,,,,,,,,
,57539,,,,,,,,,
,57539,,,,,,,,,
,57539,,,,,,,,,
,57539,,,,,,,,,
,57539,,,,,,,,,
,57539,,,,,,,,,
,57539,,,,,,,,,
,57539,,,,,,,,,
,57539,,,,,,,,,
,57539,,,,,,,,,
,57539,,,,,,,,,
,57539,,,,,,,,,
,57539,,,,,,,,,
,57539,,,,,,,,,
,57541,,,,,,,,,
,57541,,,,,,,,,
,57541,,,,,,,,,
,57541,,,,,,,,,
,57541,,,,,,,,,
,57541,,,,,,,,,
,57541,,,,,,,,,
,57541,,,,,,,,,
,57541,,,,,,,,,
,57541,,,,,,,,,
,57541,,,,,,,,,
,57541,,,,,,,,,
,57543,,,,,,,,,
,57543,,,,,,,,,
,57545,,,,,,,,,
,57545,,,,,,,,,
,57545,,,,,,,,,
,57545,,,,,,,,,
,57545,,,,,,,,,
,57545,,,,,,,,,
,57545,,,,,,,,,
UT,57546,1,IP,Onshore Wind Turbine,WT,WND,,100,100,
CA,57564,STG,RE,Natural Gas Fired Combined Cycle,CA,NG,1990,12.5,12.5,2012
CA,57566,1.6PR,RE,Onshore Wind Turbine,WT,WND,2011,1.6,1.6,2013
HI,57569,KS1-A,CN,Solar Photovoltaic,PV,SUN,,3,3,
HI,57569,KS1-B,CN,Solar Photovoltaic,PV,SUN,,3,3,
WV,57587,1,RE,Landfill Gas,IC,LFG,2011,1.1,1.1,2015
WV,57587,2,RE,Landfill Gas,IC,LFG,2011,1.1,1.1,2015
OH,57611,GEN1,IP,Onshore Wind Turbine,WT,WND,,49,49,
ME,57612,GEN1,IP,Onshore Wind Turbine,WT,WND,,250,250,
IN,57625,BOS1,RE,Other Waste Biomass,IC,OBG,2005,0.4,0.3,2015
NY,57636,2,RE,Landfill Gas,IC,LFG,2010,1.1,1.1,2014
CO,57643,V112,IP,Onshore Wind Turbine,WT,WND,,3,3,
MA,57711,TYN1,RE,Flywheels,FW,MWH,2008,1,1,2015
MA,57712,TYN2,RE,Flywheels,FW,MWH,2009,2,2,2016
CA,57730,1,RE,Landfill Gas,GT,LFG,2002,1.5,1.5,2015
TX,57741,SP95,RE,Onshore Wind Turbine,WT,WND,2011,2.1,2.1,2015
AZ,57765,GV1,RE,Solar Photovoltaic,PV,SUN,2011,0.5,0.5,2014
AZ,57765,GV2,RE,Solar Photovoltaic,PV,SUN,2011,0.5,0.5,2014
IN,57794,1,IP,Natural Gas Fired Combined Cycle,CC,NG,,670,642,
VT,57804,1,RE,Wood/Wood Waste Biomass,ST,WDS,1980,0.2,0.1,2011
OK,57828,GEN2,RE,Landfill Gas,IC,LFG,2013,1.6,1.4,2016
IN,57842,1,RE,Petroleum Coke,CA,SGP,1953,112.5,85,2016
NJ,57848,GEN1,RE,Landfill Gas,IC,LFG,2006,2,,2016
FL,57894,LNP1,IP,Nuclear,ST,NUC,,1250,1092,
FL,57894,LNP2,IP,Nuclear,ST,NUC,,1250,1092,
AZ,57920,1,IP,Onshore Wind Turbine,WT,WND,,300,300,
CA,57921,1,IP,Solar Photovoltaic,PV,SUN,,22,22,
AZ,57922,1,IP,Solar Photovoltaic,PV,SUN,,50,50,
CA,57923,1,IP,Solar Photovoltaic,PV,SUN,,22,22,
OR,57924,1,IP,Solar Photovoltaic,PV,SUN,,5,5,
MO,57932,GEN1,RE,Natural Gas Steam Turbine,ST,NG,1981,3,3,2016
CA,57957,1,CN,Solar Photovoltaic,PV,SUN,,20,20,
CA,57958,1,CN,Solar Photovoltaic,PV,SUN,,5,5,
CA,57961,1,CN,Solar Photovoltaic,PV,SUN,,45,45,
AK,58117,12,RE,Natural Gas Internal Combustion Engine,IC,NG,2010,0.6,0.6,2012
MA,58160,GEN3,CN,Natural Gas Internal Combustion Engine,IC,NG,,1.2,1.2,
MA,58160,GEN6,CN,Petroleum Liquids,IC,DFO,,2,2,
NY,58163,2,RE,Petroleum Liquids,IC,DFO,1992,0.4,0.4,2015
TN,58179,SG-01,RE,Petroleum Liquids,IC,DFO,2004,2,2,2016
TN,58179,SG-02,RE,Petroleum Liquids,IC,DFO,2004,2,2,2016
TN,58179,SG-03,RE,Petroleum Liquids,IC,DFO,2004,2,2,2016
TN,58179,SG-04,RE,Petroleum Liquids,IC,DFO,2004,2,2,2016
TN,58179,SG-05,RE,Petroleum Liquids,IC,DFO,2004,2,2,2016
KS,58183,T5687,RE,Natural Gas Steam Turbine,ST,NG,2008,1.8,,2013
PA,58194,WC 2,RE,Conventional Steam Coal,ST,BIT,1938,2.5,0.5,2015
PA,58194,WC 3,RE,Conventional Steam Coal,ST,BIT,1949,3.5,0.6,2015
CA,58211,HR2,IP,Geothermal,ST,GEO,,55,49,
SC,58212,10,RE,Natural Gas Fired Combustion Turbine,GT,NG,1971,17.8,,2012
SC,58212,11,RE,Natural Gas Fired Combustion Turbine,GT,NG,1971,17.8,,2012
SC,58212,12,RE,Natural Gas Fired Combustion Turbine,GT,NG,1971,17.8,,2012
SC,58212,13,RE,Natural Gas Fired Combustion Turbine,GT,NG,1971,17.8,,2012
SC,58212,14,RE,Natural Gas Fired Combustion Turbine,GT,NG,1971,17.8,,2012
SC,58212,15,RE,Natural Gas Fired Combustion Turbine,GT,NG,1971,17.8,,2012
SC,58212,6,RE,Natural Gas Fired Combustion Turbine,GT,NG,1971,22.7,,2012
SC,58212,7,RE,Natural Gas Fired Combustion Turbine,GT,NG,1971,22.7,,2012
SC,58212,8,RE,Natural Gas Fired Combustion Turbine,GT,NG,1971,22.7,,2012
SC,58212,9,RE,Natural Gas Fired Combustion Turbine,GT,NG,1971,22.7,,2012
IA,58265,EP-2,RE,Petroleum Liquids,IC,DFO,1996,0.6,0.6,2014
CA,58291,TS1,CN,Flywheels,FW,MWH,,20,20,
NJ,58364,MC,IP,Solar Photovoltaic,PV,SUN,,4.6,4.6,
CT,58365,UNIT1,RE,Other Natural Gas,FC,NG,2001,0.2,0.2,2014
CT,58365,UNIT2,RE,Other Natural Gas,FC,NG,2001,0.2,0.2,2014
CT,58365,UNIT3,RE,Other Natural Gas,FC,NG,2001,0.2,0.2,2014
CT,58365,UNIT4,RE,Other Natural Gas,FC,NG,2001,0.2,0.2,2013
CT,58365,UNIT5,RE,Other Natural Gas,FC,NG,2001,0.2,0.2,2014
CT,58365,UNIT6,RE,Other Natural Gas,FC,NG,2001,0.2,0.2,2013
AZ,58413,CCGS9,CN,Natural Gas Fired Combustion Turbine,GT,NG,,101,91,
NJ,58442,GEN1,RE,Natural Gas Fired Combustion Turbine,GT,NG,2012,7.8,7.2,2014
AZ,58466,MSA1,RE,Solar Photovoltaic,PV,SUN,2013,4,4,2016
NC,58518,1,RE,Other Waste Biomass,ST,SLW,2014,1.9,0.8,2016
CA,58585,FCE,RE,Other Natural Gas,FC,NG,2005,1,1,2015
TX,58614,PAT1,IP,Onshore Wind Turbine,WT,WND,,178.5,178.5,
CA,58625,SRJFC,RE,Other Natural Gas,FC,NG,2006,1,1,2013
CA,58625,SRJPV,RE,Solar Photovoltaic,PV,SUN,2001,0.8,0.7,2014
FL,58648,ST803,RE,Natural Gas Steam Turbine,ST,NG,2013,6.4,6.4,2016
HI,58662,3501,IP,Solar Photovoltaic,PV,SUN,,3.5,3.5,
PA,58714,GEN1,IP,Natural Gas Internal Combustion Engine,IC,NG,,4.4,4.2,
PA,58714,GEN2,IP,Natural Gas Internal Combustion Engine,IC,NG,,4.4,4.2,
PA,58714,GEN3,IP,Natural Gas Internal Combustion Engine,IC,NG,,4.4,4.2,
PA,58714,GEN4,IP,Natural Gas Internal Combustion Engine,IC,NG,,4.4,4.2,
PA,58714,GEN5,IP,Natural Gas Internal Combustion Engine,IC,NG,,4.4,4.2,
NC,58723,PV1,IP,Solar Photovoltaic,PV,SUN,,4,4,
NC,58724,PV1,IP,Solar Photovoltaic,PV,SUN,,5,5,
NC,58727,PV1,IP,Solar Photovoltaic,PV,SUN,,5,5,
NC,58728,PV1,IP,Solar Photovoltaic,PV,SUN,,5,5,
NC,58733,PV1,IP,Solar Photovoltaic,PV,SUN,,2,2,
NC,58737,PV1,IP,Solar Photovoltaic,PV,SUN,,4,4,
NC,58743,PV1,IP,Solar Photovoltaic,PV,SUN,,5,5,
NC,58744,PV1,IP,Solar Photovoltaic,PV,SUN,,3,3,
UT,58764,BM1,CN,Onshore Wind Turbine,WT,WND,,80,80,
